id,transaction_date,amount,created_at
22281,2021-09-21,2649.83,2021-09-03
22282,2022-05-23,2231.27,2023-07-27
22283,2023-07-26,-307.49,2021-10-20
22284,2021-09-06,-93.77,2022-08-05
22285,2023-02-04,4855.89,2021-12-20
22286,2021-06-20,1492.76,2022-05-12
22287,2021-05-17,1439.76,2022-06-10
22288,2023-08-31,3537.97,2021-07-06
22289,2023-05-27,131.89,2021-12-19
22290,2023-04-21,4610.17,2021-09-07
22291,2022-07-26,-78.93,2023-10-21
22292,2023-09-26,3398.61,2022-11-11
22293,2021-02-07,4541.44,2023-10-12
22294,2023-08-10,1096.64,2023-06-21
22295,2023-10-18,-110.21,2021-02-12
22296,2021-12-30,2509.30,2023-10-24
22297,2022-09-09,3437.00,2021-10-02
22298,2023-12-22,2740.33,2021-01-29
22299,2021-03-27,4941.23,2021-03-15
22300,2022-08-17,-611.73,2021-01-11
22301,2022-03-11,-4.09,2023-04-24
22302,2021-11-30,507.59,2023-11-03
22303,2022-06-09,941.72,2022-06-14
22304,2022-07-22,3063.37,2022-02-05
22305,2023-12-26,1720.50,2021-07-28
22306,2023-05-18,-725.11,2023-10-31
22307,2023-10-15,-457.97,2023-06-03
22308,2022-05-29,21.81,2023-01-18
22309,2022-04-19,3053.91,2021-11-27
22310,2023-03-12,3729.26,2022-11-05
22311,2023-08-05,1514.24,2022-10-08
22312,2021-11-11,3750.72,2021-01-15
22313,2022-01-28,1186.54,2022-08-04
22314,2022-03-03,3880.06,2021-11-29
22315,2021-05-09,3403.39,2021-09-17
22316,2021-04-04,843.18,2022-11-10
22317,2021-06-10,951.94,2022-05-27
22318,2021-10-17,1976.68,2021-03-29
22319,2022-09-21,2241.28,2023-05-24
22320,2022-09-04,3097.22,2021-02-09
22321,2022-04-14,4433.06,2022-07-02
22322,2023-12-16,1393.74,2023-05-14
22323,2022-02-18,-305.90,2022-11-07
22324,2022-04-14,3934.74,2021-01-09
22325,2022-04-21,4780.12,2022-12-24
22326,2022-07-29,4961.53,2023-06-14
22327,2022-03-29,2405.86,2021-07-24
22328,2022-08-06,4622.09,2023-02-19
22329,2021-07-16,3016.74,2023-01-14
22330,2021-12-21,491.67,2021-05-31
22331,2022-02-27,4941.08,2022-06-21
22332,2023-02-12,-500.48,2022-08-21
22333,2022-11-22,4947.80,2021-11-21
22334,2023-01-12,3553.25,2023-11-24
22335,2022-11-10,1700.04,2021-01-26
22336,2023-10-17,1915.02,2022-05-17
22337,2023-06-12,137.43,2022-07-19
22338,2022-11-07,1575.82,2023-02-23
22339,2021-02-15,59.75,2023-04-14
22340,2022-11-19,678.31,2022-10-09
22341,2021-09-12,-742.68,2023-07-03
22342,2023-08-11,11.73,2021-03-10
22343,2022-04-03,4356.28,2023-12-18
22344,2023-08-25,3444.24,2022-09-18
22345,2022-06-08,2181.09,2022-12-25
22346,2023-10-14,414.60,2021-09-04
22347,2022-07-10,1828.72,2023-11-15
22348,2021-01-23,2590.97,2021-07-06
22349,2021-05-24,3538.44,2022-05-02
22350,2022-01-21,3250.66,2022-08-29
22351,2023-04-21,4717.22,2023-10-18
22352,2021-08-16,2146.53,2022-12-12
22353,2023-04-19,864.65,2023-07-29
22354,2023-01-25,3491.51,2022-06-13
22355,2022-07-07,1721.23,2023-08-27
22356,2021-01-26,2952.36,2023-07-19
22357,2022-11-16,4448.00,2021-08-31
22358,2023-11-24,4167.21,2021-06-03
22359,2022-03-10,4542.40,2022-01-29
22360,2023-05-02,-949.13,2021-09-27
22361,2023-11-03,-372.26,2023-03-03
22362,2021-10-19,2153.25,2021-07-11
22363,2023-04-14,823.36,2023-08-06
22364,2023-11-16,3804.22,2023-09-24
22365,2021-04-18,4004.64,2023-02-01
22366,2022-04-05,1663.08,2023-02-11
22367,2023-09-12,3380.43,2023-04-07
22368,2021-03-14,-341.92,2023-07-13
22369,2022-07-22,2963.97,2021-08-23
22370,2023-10-07,1256.22,2023-07-10
22371,2021-02-11,1526.48,2023-07-02
22372,2023-09-03,4686.67,2022-08-19
22373,2022-10-29,4895.15,2022-02-20
22374,2022-03-25,2647.79,2021-06-06
22375,2023-05-23,3701.57,2021-12-25
22376,2021-09-23,4616.36,2021-09-05
22377,2022-03-19,2976.77,2023-12-14
22378,2021-02-15,-455.02,2021-06-17
22379,2021-05-22,3853.59,2022-04-25
22380,2022-10-07,1880.32,2023-01-13
22381,2021-09-05,1044.71,2021-07-29
22382,2022-11-10,2261.31,2022-07-02
22383,2023-04-22,4487.83,2023-03-07
22384,2023-01-10,979.69,2022-01-13
22385,2022-05-16,4596.19,2022-08-20
22386,2022-05-08,631.50,2022-01-22
22387,2021-05-24,3582.47,2023-05-30
22388,2023-05-31,-361.93,2021-05-05
22389,2023-02-07,4338.76,2022-07-21
22390,2021-09-17,1325.61,2021-07-01
22391,2022-12-06,2489.49,2023-12-21
22392,2023-12-08,-162.93,2021-09-03
22393,2021-08-29,-186.84,2023-02-05
22394,2022-06-16,-401.42,2021-11-14
22395,2023-12-10,-854.81,2021-06-25
22396,2023-01-12,1119.14,2022-09-22
22397,2021-11-10,4818.28,2021-09-23
22398,2023-01-26,1374.49,2021-07-24
22399,2021-10-10,3447.36,2023-10-11
22400,2021-03-15,1088.29,2023-12-03
22401,2021-05-23,-326.83,2023-11-18
22402,2023-02-15,2621.75,2023-03-07
22403,2023-07-06,1765.74,2021-05-23
22404,2022-02-08,2719.31,2022-05-11
22405,2023-02-20,1890.44,2023-03-23
22406,2021-02-16,4770.64,2023-01-10
22407,2022-03-25,394.98,2021-01-05
22408,2022-10-10,-324.42,2022-05-12
22409,2021-04-20,1425.79,2023-04-05
22410,2021-12-01,-544.68,2022-12-07
22411,2021-08-03,3540.43,2021-12-27
22412,2021-09-11,2203.87,2022-04-23
22413,2021-04-24,1710.04,2023-08-08
22414,2021-09-18,-348.72,2021-03-26
22415,2021-06-08,1887.07,2022-10-30
22416,2021-11-19,-617.64,2023-01-14
22417,2023-11-24,4185.32,2021-12-04
22418,2023-12-14,3639.24,2023-05-08
22419,2023-03-17,3499.75,2023-01-08
22420,2021-02-24,2449.62,2021-10-10
22421,2021-09-04,3263.21,2022-11-14
22422,2021-09-24,863.62,2023-12-25
22423,2021-08-13,4212.85,2021-11-21
22424,2023-05-25,356.55,2023-01-21
22425,2022-10-19,2260.71,2022-12-19
22426,2023-11-15,4965.37,2022-10-22
22427,2022-07-04,4105.52,2021-11-24
22428,2023-08-08,4008.78,2021-04-01
22429,2022-12-23,104.67,2023-06-27
22430,2023-11-13,2412.57,2021-07-13
22431,2021-07-10,1190.15,2021-09-12
22432,2021-04-03,485.19,2023-12-07
22433,2021-05-08,3246.67,2023-08-23
22434,2022-03-01,3673.10,2023-06-21
22435,2022-02-15,3181.47,2021-12-08
22436,2022-09-05,1231.80,2023-07-30
22437,2022-12-28,3002.93,2021-01-31
22438,2022-09-13,2513.35,2023-10-29
22439,2022-06-16,4851.95,2022-08-08
22440,2023-07-06,2191.90,2022-04-17
22441,2021-07-03,1055.69,2021-02-08
22442,2021-10-31,-623.25,2021-06-18
22443,2021-08-19,1118.63,2022-11-05
22444,2021-08-02,910.79,2022-07-05
22445,2023-06-11,3110.72,2021-02-05
22446,2023-02-08,1403.04,2023-05-21
22447,2022-08-30,244.26,2023-02-13
22448,2021-02-12,3905.17,2021-04-28
22449,2022-03-31,-537.12,2022-09-02
22450,2021-11-26,2323.22,2023-08-26
22451,2023-06-27,4085.22,2022-09-29
22452,2021-09-16,2879.86,2021-05-21
22453,2021-12-17,3635.11,2023-02-05
22454,2022-08-11,3479.61,2023-12-26
22455,2023-06-23,3763.11,2021-09-04
22456,2022-10-21,1276.16,2022-06-09
22457,2023-10-30,1462.02,2021-10-09
22458,2023-03-21,3384.02,2022-12-04
22459,2023-07-24,-251.71,2023-11-13
22460,2023-02-12,4809.51,2021-09-29
22461,2022-07-23,2663.46,2023-10-31
22462,2023-10-10,-12.88,2022-03-21
22463,2022-03-27,-124.64,2022-10-23
22464,2021-04-17,4915.90,2021-11-24
22465,2021-06-12,1110.70,2021-02-18
22466,2023-12-01,2684.59,2022-01-03
22467,2022-09-07,3958.46,2021-02-08
22468,2023-11-15,-460.46,2021-12-11
22469,2021-05-28,3209.99,2023-11-23
22470,2021-12-23,-953.47,2021-06-14
22471,2023-11-08,1604.05,2021-05-24
22472,2021-03-31,1084.88,2021-05-09
22473,2022-02-26,2427.42,2023-01-10
22474,2021-12-10,4929.33,2021-06-22
22475,2022-03-09,3163.04,2021-06-18
22476,2021-10-15,-961.99,2023-04-27
22477,2023-06-15,-732.08,2023-11-06
22478,2023-02-24,2485.63,2022-09-23
22479,2021-12-08,-333.57,2021-08-10
22480,2021-12-17,1644.33,2021-03-24
22481,2021-12-15,-224.49,2022-07-16
22482,2022-06-01,-575.04,2022-04-11
22483,2023-08-01,2029.39,2022-10-22
22484,2023-11-14,4695.01,2021-11-16
22485,2021-11-03,2646.89,2022-01-27
22486,2022-03-11,2038.04,2023-07-02
22487,2022-08-16,449.39,2023-01-30
22488,2022-09-05,-390.74,2023-06-22
22489,2021-04-21,775.50,2023-05-04
22490,2022-12-04,-769.53,2021-05-21
22491,2021-01-12,4917.94,2023-12-26
22492,2023-03-06,2623.39,2023-07-28
22493,2021-07-12,2220.93,2021-04-21
22494,2023-07-26,-944.20,2021-05-15
22495,2023-08-15,2127.51,2022-12-19
22496,2021-06-17,-18.29,2023-06-27
22497,2022-09-23,3626.19,2023-01-15
22498,2022-07-22,379.28,2022-12-09
22499,2022-02-02,4876.58,2023-08-20
22500,2022-06-30,3773.42,2022-10-20
22501,2021-04-01,1858.49,2023-02-19
22502,2022-07-01,3575.85,2022-02-09
22503,2022-06-19,1144.77,2022-08-19
22504,2021-11-27,1321.37,2022-01-21
22505,2021-03-31,4213.24,2022-04-09
22506,2021-01-25,233.52,2022-01-28
22507,2023-05-01,3297.07,2021-02-25
22508,2022-11-29,-925.73,2021-09-04
22509,2023-02-10,3140.36,2022-03-25
22510,2021-02-01,2674.22,2023-09-10
22511,2021-03-09,1661.20,2022-06-06
22512,2023-06-13,1478.86,2022-07-02
22513,2022-03-21,3989.92,2021-12-28
22514,2023-08-12,986.42,2022-04-09
22515,2023-06-21,4351.91,2022-07-05
22516,2023-08-10,1272.35,2021-08-27
22517,2021-11-08,3215.38,2023-03-14
22518,2021-04-26,1421.04,2023-08-17
22519,2023-10-03,3976.51,2023-04-13
22520,2022-01-04,3336.23,2021-11-01
22521,2021-10-11,-375.17,2023-11-13
22522,2021-01-25,689.93,2023-12-26
22523,2023-06-17,3756.33,2023-06-22
22524,2023-08-23,4716.90,2021-11-05
22525,2023-09-20,4336.51,2021-02-16
22526,2021-02-22,1834.22,2023-12-05
22527,2023-03-07,2812.30,2023-11-23
22528,2021-07-12,172.73,2023-12-17
22529,2022-02-12,4559.07,2023-08-23
22530,2021-08-20,-739.52,2023-04-30
22531,2022-05-03,4161.76,2021-03-15
22532,2021-06-29,410.82,2021-04-06
22533,2023-11-09,4217.34,2022-02-01
22534,2021-10-05,3241.36,2022-11-20
22535,2021-02-22,-336.41,2022-11-25
22536,2021-11-11,1796.41,2023-03-14
22537,2023-09-02,2775.17,2022-03-28
22538,2023-01-20,3317.70,2023-03-06
22539,2023-10-26,4059.82,2023-06-04
22540,2021-04-16,4800.53,2023-07-24
22541,2022-02-13,2749.02,2022-06-20
22542,2023-12-11,-662.87,2023-05-21
22543,2022-08-03,61.61,2022-08-25
22544,2023-04-14,-629.85,2022-11-28
22545,2022-12-15,1942.38,2023-09-25
22546,2021-02-04,-838.70,2021-04-06
22547,2023-03-04,96.23,2021-06-21
22548,2023-11-28,2017.06,2021-09-30
22549,2022-09-16,3732.56,2022-03-06
22550,2022-01-29,489.74,2022-07-25
22551,2023-04-18,-94.37,2021-10-14
22552,2023-02-11,298.53,2022-05-10
22553,2021-09-02,2300.30,2022-09-16
22554,2022-11-19,318.01,2021-08-29
22555,2021-06-12,2224.41,2022-09-24
22556,2021-12-20,1744.92,2021-05-08
22557,2022-03-16,2739.51,2023-12-29
22558,2022-04-19,-323.86,2021-03-13
22559,2023-10-26,1798.63,2021-07-16
22560,2021-11-14,3816.20,2023-10-29
22561,2021-08-07,4811.87,2023-03-31
22562,2023-11-12,1508.75,2023-12-07
22563,2022-03-07,1855.92,2023-09-03
22564,2023-07-01,2275.63,2021-07-12
22565,2023-05-17,2071.64,2022-03-25
22566,2021-04-21,1982.56,2023-04-14
22567,2022-03-20,3110.21,2023-08-28
22568,2023-05-13,4158.60,2022-04-17
22569,2021-10-01,1930.20,2021-05-05
22570,2022-07-07,3959.91,2023-06-06
22571,2021-08-30,3045.68,2021-06-26
22572,2021-02-09,3130.95,2023-03-05
22573,2022-08-07,592.83,2022-04-11
22574,2021-04-01,4944.79,2023-01-17
22575,2022-02-27,2311.65,2021-04-13
22576,2023-02-24,4667.70,2023-12-10
22577,2023-07-31,3474.37,2023-09-25
22578,2021-04-23,263.47,2021-03-16
22579,2022-01-03,3296.24,2022-02-26
22580,2023-05-30,1573.03,2021-07-09
22581,2022-02-25,-678.99,2023-11-04
22582,2021-02-03,3342.63,2023-04-03
22583,2022-05-26,-443.41,2022-03-06
22584,2023-12-31,3003.85,2023-06-16
22585,2022-11-21,1346.85,2023-12-27
22586,2023-05-27,506.45,2022-04-05
22587,2023-08-16,-78.71,2021-04-18
22588,2022-10-14,537.54,2021-05-27
22589,2021-03-29,-795.57,2022-11-19
22590,2023-05-04,1027.27,2022-07-24
22591,2023-04-19,2678.26,2022-05-31
22592,2023-09-30,1291.69,2021-05-29
22593,2021-12-25,1462.99,2022-10-08
22594,2023-06-23,3832.86,2021-05-23
22595,2021-12-23,375.97,2022-09-13
22596,2023-09-19,3734.97,2021-01-19
22597,2023-01-16,883.15,2021-11-02
22598,2022-10-08,4510.68,2023-12-01
22599,2022-12-11,-50.51,2021-05-20
22600,2023-11-06,4691.42,2023-12-18
22601,2023-03-17,595.59,2021-10-05
22602,2021-06-05,961.97,2022-05-08
22603,2022-03-10,3295.37,2022-12-23
22604,2021-09-27,3228.89,2022-04-05
22605,2023-07-08,2665.20,2021-07-28
22606,2023-12-07,-853.53,2021-04-19
22607,2021-06-08,4001.10,2021-04-23
22608,2022-04-24,4491.54,2021-05-25
22609,2023-10-20,-547.19,2022-07-25
22610,2022-03-10,452.76,2023-01-04
22611,2022-01-23,283.33,2022-02-06
22612,2022-04-03,2622.97,2023-06-16
22613,2023-08-10,2408.47,2023-08-21
22614,2021-08-01,1316.73,2021-12-28
22615,2023-01-20,2559.18,2022-07-10
22616,2023-08-29,997.01,2021-10-18
22617,2022-09-03,4978.83,2022-12-28
22618,2021-05-18,4034.88,2022-10-27
22619,2021-01-14,3650.48,2022-04-07
22620,2022-07-20,4463.74,2022-07-26
22621,2021-01-01,3107.54,2022-12-07
22622,2023-02-23,736.11,2021-05-19
22623,2021-10-30,4656.45,2022-05-01
22624,2022-05-02,992.09,2021-11-30
22625,2021-06-11,-955.24,2021-10-29
22626,2023-09-27,1149.07,2021-08-11
22627,2022-10-17,4783.32,2022-11-18
22628,2021-05-27,3332.54,2021-04-06
22629,2023-03-23,1270.66,2022-10-12
22630,2022-09-24,321.56,2022-08-08
22631,2022-01-20,1675.87,2023-03-12
22632,2021-02-04,1425.11,2022-12-06
22633,2021-09-16,2965.30,2021-06-15
22634,2021-01-07,2270.39,2021-11-07
22635,2021-01-05,2881.37,2023-06-22
22636,2021-04-18,1135.23,2022-09-29
22637,2022-08-25,2957.27,2021-04-07
22638,2023-12-22,2954.67,2022-09-03
22639,2022-09-01,-506.62,2022-08-08
22640,2022-09-16,1636.22,2021-08-12
22641,2022-10-15,1954.86,2021-05-18
22642,2021-04-30,4059.81,2021-04-08
22643,2021-12-17,2356.73,2023-02-28
22644,2021-07-12,1196.12,2022-01-07
22645,2021-03-12,1312.67,2022-10-27
22646,2022-04-11,-309.58,2022-06-17
22647,2021-10-28,3103.66,2021-09-02
22648,2021-05-22,3965.45,2022-10-25
22649,2022-12-23,-700.10,2023-08-11
22650,2023-03-28,4510.29,2022-07-25
22651,2021-03-18,3694.19,2023-04-06
22652,2022-10-30,396.61,2022-06-26
22653,2023-08-01,971.52,2022-09-08
22654,2022-12-28,1429.59,2023-09-06
22655,2022-12-25,-172.87,2021-10-14
22656,2023-12-17,2678.94,2021-07-28
22657,2023-02-01,-151.29,2021-07-24
22658,2023-08-17,-797.44,2022-07-17
22659,2021-08-27,1382.99,2022-09-02
22660,2023-08-07,2169.45,2021-09-01
22661,2023-12-12,3207.54,2023-02-25
22662,2023-12-09,2069.33,2022-10-06
22663,2021-11-22,215.03,2021-04-21
22664,2021-09-25,4415.27,2021-10-12
22665,2023-11-03,3480.05,2022-08-07
22666,2023-01-25,3791.89,2023-02-22
22667,2021-03-06,2141.76,2023-02-26
22668,2023-03-06,2352.97,2021-08-18
22669,2022-03-09,900.39,2021-08-22
22670,2022-06-16,4383.03,2021-05-01
22671,2021-08-18,2209.29,2022-04-24
22672,2021-12-05,-451.68,2021-08-01
22673,2023-09-15,2144.03,2022-01-01
22674,2021-11-05,1102.36,2023-03-30
22675,2023-01-22,2464.43,2023-10-01
22676,2023-06-23,2088.88,2021-07-11
22677,2023-01-27,4830.45,2023-06-29
22678,2022-05-07,-417.05,2023-09-27
22679,2022-08-23,-876.46,2022-10-24
22680,2021-12-25,4899.33,2023-01-18
22681,2022-12-24,4321.95,2021-05-16
22682,2021-12-31,-297.35,2021-02-11
22683,2022-03-25,2553.34,2021-03-22
22684,2023-03-17,2021.76,2021-04-14
22685,2023-12-22,-164.34,2021-06-01
22686,2023-12-21,539.97,2021-03-07
22687,2023-12-19,4608.05,2023-08-28
22688,2022-06-07,4728.98,2022-12-19
22689,2021-07-06,4268.42,2022-09-23
22690,2022-12-06,2864.05,2022-03-24
22691,2023-09-23,1568.55,2023-01-04
22692,2021-04-17,574.87,2022-06-05
22693,2023-03-29,3809.56,2021-01-21
22694,2022-11-06,3167.14,2021-10-03
22695,2021-04-27,2399.93,2022-08-08
22696,2021-09-06,536.78,2022-09-04
22697,2022-11-17,2316.70,2021-03-20
22698,2023-08-29,3278.99,2021-07-11
22699,2023-12-09,3855.62,2023-08-28
22700,2022-07-02,-764.04,2022-06-20
22701,2021-10-21,106.34,2023-07-14
22702,2021-11-07,602.75,2021-07-30
22703,2022-08-05,3991.68,2022-03-10
22704,2021-11-22,1050.94,2022-05-17
22705,2022-12-11,727.94,2023-02-19
22706,2022-12-11,4108.47,2022-08-30
22707,2022-08-30,236.17,2021-12-06
22708,2021-12-21,738.35,2022-01-06
22709,2022-04-26,1888.91,2023-11-06
22710,2023-09-12,3626.53,2021-12-22
22711,2023-11-04,4741.34,2023-07-07
22712,2021-02-23,3861.16,2023-02-12
22713,2021-02-23,946.34,2022-02-05
22714,2021-01-19,-276.59,2022-03-19
22715,2023-11-04,3164.93,2023-01-28
22716,2022-03-03,4057.07,2021-02-05
22717,2021-07-07,4963.34,2021-09-22
22718,2022-09-21,1223.39,2023-09-21
22719,2022-04-11,1729.88,2021-09-25
22720,2023-07-13,660.57,2021-05-15
22721,2023-07-10,4377.51,2021-11-19
22722,2021-12-14,-169.80,2022-02-26
22723,2022-08-13,507.98,2022-09-11
22724,2023-07-24,2172.40,2022-10-29
22725,2021-12-22,3429.62,2021-08-20
22726,2023-03-11,4717.55,2022-03-15
22727,2022-01-26,232.70,2023-01-21
22728,2021-10-19,1207.22,2021-08-07
22729,2022-01-14,1184.41,2021-12-18
22730,2022-02-11,593.46,2022-12-15
22731,2023-09-22,3951.03,2021-04-05
22732,2022-05-14,-797.37,2022-10-02
22733,2021-04-27,3363.58,2023-09-15
22734,2023-07-07,3703.49,2021-07-19
22735,2023-06-26,3920.51,2021-06-24
22736,2022-05-10,3891.89,2021-02-07
22737,2021-04-28,462.33,2022-12-06
22738,2021-04-27,4756.66,2021-08-03
22739,2021-10-20,4858.12,2022-12-11
22740,2023-05-10,-684.58,2023-04-09
22741,2023-03-09,-435.12,2023-03-06
22742,2023-09-28,-30.08,2022-04-09
22743,2022-03-18,3595.50,2023-06-23
22744,2023-06-26,4896.33,2023-03-04
22745,2022-01-05,3484.20,2022-04-25
22746,2021-06-06,1131.74,2022-05-03
22747,2021-10-05,1719.06,2023-12-14
22748,2022-11-15,1268.90,2022-10-14
22749,2021-10-12,-605.30,2023-09-25
22750,2021-05-26,3735.83,2022-05-11
22751,2022-11-27,928.97,2022-06-08
22752,2022-01-12,2220.76,2023-04-05
22753,2021-04-11,371.77,2021-08-28
22754,2022-10-23,1062.29,2023-03-24
22755,2021-09-01,-268.26,2023-03-30
22756,2021-11-10,4319.38,2023-12-18
22757,2022-12-14,4313.06,2023-04-15
22758,2022-07-06,161.09,2021-12-03
22759,2022-03-21,-645.12,2021-07-06
22760,2021-07-20,2366.30,2021-05-27
22761,2021-10-29,1605.85,2023-03-22
22762,2021-01-26,2891.28,2023-10-31
22763,2023-07-22,2004.79,2022-02-02
22764,2021-12-13,389.10,2022-09-16
22765,2023-11-05,-81.67,2021-08-03
22766,2022-01-25,99.83,2022-06-07
22767,2023-08-17,2001.12,2023-12-30
22768,2021-04-24,-997.86,2023-10-05
22769,2023-12-22,-376.84,2023-02-11
22770,2021-11-20,4278.23,2023-07-17
22771,2023-08-30,4894.91,2023-01-21
22772,2022-08-26,4484.87,2023-10-25
22773,2021-06-29,4067.88,2023-02-16
22774,2021-05-16,-628.95,2022-11-02
22775,2022-05-17,2078.21,2021-08-20
22776,2022-01-09,1393.32,2021-05-23
22777,2022-10-27,0.94,2023-01-14
22778,2023-04-01,2459.74,2021-08-14
22779,2022-02-22,714.40,2021-06-23
22780,2023-04-04,-837.55,2021-06-17
22781,2022-01-07,4411.44,2023-05-16
22782,2021-11-02,385.29,2022-10-11
22783,2022-06-17,1302.45,2023-05-16
22784,2021-05-27,-340.76,2021-02-17
22785,2023-05-06,4389.06,2021-06-22
22786,2023-04-24,3635.53,2022-05-27
22787,2021-07-16,1327.52,2023-06-21
22788,2023-08-20,-261.43,2022-09-20
22789,2023-12-25,3353.84,2022-10-28
22790,2022-08-02,3139.87,2023-01-08
22791,2023-06-28,4862.43,2021-06-04
22792,2022-05-30,4393.54,2023-04-23
22793,2021-02-08,671.93,2023-08-05
22794,2021-04-17,-285.26,2023-04-10
22795,2021-10-07,2059.09,2022-09-09
22796,2022-03-23,-80.44,2021-09-17
22797,2023-05-08,3786.99,2023-06-18
22798,2023-02-22,2742.21,2021-02-19
22799,2023-06-21,-428.83,2021-10-29
22800,2022-07-29,1933.77,2023-08-05
22801,2023-11-23,2427.99,2023-08-01
22802,2022-02-28,-424.96,2021-12-08
22803,2021-05-02,2393.78,2023-05-10
22804,2022-12-16,4962.77,2021-02-22
22805,2021-05-01,4132.00,2022-11-06
22806,2021-02-10,3154.74,2021-04-11
22807,2023-03-13,3896.13,2023-12-25
22808,2022-09-05,4769.44,2023-04-14
22809,2022-05-01,2535.60,2023-04-26
22810,2022-05-07,2322.91,2021-01-18
22811,2023-05-08,-999.72,2021-12-29
22812,2021-07-31,2825.62,2022-10-29
22813,2021-12-03,2625.62,2022-04-04
22814,2021-12-26,2983.14,2021-11-04
22815,2022-06-13,3650.16,2022-06-30
22816,2023-01-19,3244.47,2021-02-10
22817,2023-01-24,1825.98,2021-05-26
22818,2022-08-13,2638.40,2021-04-25
22819,2021-02-05,3978.46,2021-02-02
22820,2023-07-21,-779.48,2022-12-14
22821,2023-01-14,4505.35,2021-10-01
22822,2021-01-12,1413.46,2022-01-18
22823,2023-09-04,4380.79,2022-04-28
22824,2021-04-09,1098.91,2022-03-07
22825,2021-05-26,2615.79,2023-12-05
22826,2022-08-24,1400.32,2021-07-02
22827,2021-01-04,-850.93,2021-12-15
22828,2023-06-24,4948.93,2023-07-11
22829,2021-01-02,930.49,2022-03-04
22830,2021-06-12,-3.07,2023-08-12
22831,2023-06-30,3149.55,2023-02-12
22832,2021-11-02,2188.03,2023-06-07
22833,2023-01-14,3108.26,2023-10-03
22834,2023-01-17,-921.60,2023-05-24
22835,2021-04-27,4967.30,2021-12-13
22836,2022-07-08,3380.70,2023-04-18
22837,2022-10-07,-325.25,2022-11-02
22838,2022-01-23,371.86,2023-06-10
22839,2021-04-21,4486.87,2021-10-05
22840,2021-03-18,1723.34,2021-09-11
22841,2022-06-18,1133.17,2021-08-14
22842,2022-01-16,248.13,2023-12-16
22843,2023-01-20,2152.30,2023-03-30
22844,2021-10-31,1826.92,2023-04-12
22845,2023-09-14,4464.25,2021-05-08
22846,2022-03-11,2966.56,2023-10-20
22847,2021-07-09,3683.36,2021-02-12
22848,2021-06-16,3202.51,2022-08-16
22849,2023-10-04,2231.13,2023-07-17
22850,2023-04-21,4703.87,2021-01-09
22851,2022-01-08,2138.68,2023-04-29
22852,2023-05-20,3248.35,2023-09-15
22853,2021-07-05,1197.91,2023-04-10
22854,2021-11-26,3918.83,2023-08-06
22855,2023-08-23,1891.67,2021-05-02
22856,2022-10-18,3846.55,2021-09-09
22857,2021-05-22,-858.66,2022-07-05
22858,2022-04-14,1573.25,2022-06-01
22859,2023-03-21,714.66,2023-08-06
22860,2021-12-23,2484.59,2021-01-08
22861,2023-05-11,1758.32,2021-12-26
22862,2022-08-27,1365.04,2023-08-31
22863,2022-07-03,550.66,2023-04-02
22864,2021-08-04,-718.39,2021-08-03
22865,2023-10-30,217.47,2021-08-27
22866,2022-04-29,4055.41,2021-03-29
22867,2021-10-02,4604.21,2022-01-08
22868,2021-01-16,1718.07,2022-07-12
22869,2022-03-28,-100.59,2022-02-08
22870,2023-10-07,828.30,2022-11-16
22871,2023-07-08,1385.38,2023-07-06
22872,2023-10-24,4060.88,2021-04-16
22873,2022-02-20,-935.00,2021-06-03
22874,2023-05-31,-24.40,2023-06-29
22875,2023-04-13,3779.66,2021-10-06
22876,2023-03-08,3120.15,2022-05-16
22877,2022-04-28,1340.13,2021-04-05
22878,2021-07-01,3487.94,2021-10-31
22879,2021-12-25,3919.20,2021-06-07
22880,2022-10-07,477.92,2022-09-09
22881,2022-06-05,2763.24,2023-05-12
22882,2022-08-07,932.81,2021-07-22
22883,2021-05-19,29.83,2023-01-27
22884,2022-02-20,-92.96,2022-07-05
22885,2021-05-24,2218.92,2023-06-08
22886,2023-09-18,-845.23,2022-02-19
22887,2021-01-25,1335.77,2023-08-24
22888,2022-04-20,2570.79,2022-03-09
22889,2023-05-31,813.22,2022-01-27
22890,2022-11-09,2084.73,2023-03-06
22891,2021-01-21,3840.96,2022-11-09
22892,2023-10-11,4562.66,2021-08-27
22893,2021-01-07,3960.21,2022-09-29
22894,2021-08-03,78.76,2023-06-09
22895,2023-03-30,1700.04,2023-02-23
22896,2021-11-19,4932.17,2021-05-15
22897,2021-07-14,3264.76,2023-08-21
22898,2023-01-03,2281.12,2022-05-22
22899,2022-07-03,442.28,2021-03-12
22900,2022-06-07,2162.85,2021-09-23
22901,2022-01-02,-436.57,2022-04-18
22902,2023-10-25,4921.59,2021-07-03
22903,2022-04-10,3020.24,2023-03-08
22904,2022-06-12,1052.74,2022-04-02
22905,2021-11-29,3205.04,2023-11-08
22906,2022-12-25,4285.69,2022-04-12
22907,2022-03-28,3915.14,2021-09-22
22908,2021-11-02,-387.18,2022-09-15
22909,2022-07-19,541.20,2021-02-07
22910,2021-01-12,1214.43,2023-07-20
22911,2021-04-24,4253.29,2021-11-16
22912,2022-12-19,4189.35,2022-05-03
22913,2022-10-05,383.46,2021-01-28
22914,2022-04-26,1883.10,2023-09-26
22915,2021-08-30,3150.90,2022-05-09
22916,2021-02-24,4246.11,2023-08-05
22917,2022-11-01,741.67,2021-02-02
22918,2021-11-29,4654.38,2021-08-28
22919,2021-04-09,3875.23,2021-09-03
