id,transaction_date,amount,created_at
31713,2022-06-26,2125.91,2021-08-24
31714,2023-06-27,2956.18,2022-08-24
31715,2021-11-04,4688.95,2023-12-31
31716,2023-01-04,3269.05,2023-04-30
31717,2023-01-08,2233.69,2022-03-15
31718,2021-06-10,2457.22,2023-10-22
31719,2023-04-21,4993.80,2021-10-05
31720,2023-10-22,2972.45,2023-09-03
31721,2022-05-04,540.41,2021-03-12
31722,2022-06-21,847.31,2023-07-10
31723,2022-09-18,4175.69,2022-11-15
31724,2022-01-12,-240.93,2022-02-18
31725,2022-09-01,-113.50,2021-10-21
31726,2023-08-15,4876.87,2023-10-26
31727,2023-10-08,4790.85,2021-02-17
31728,2021-04-07,228.12,2021-02-25
31729,2022-10-02,430.84,2023-04-20
31730,2022-04-23,3853.11,2023-05-28
31731,2022-02-14,2291.48,2023-12-12
31732,2023-12-26,3107.68,2023-08-23
31733,2021-05-15,4883.82,2023-09-12
31734,2023-07-20,379.20,2021-05-13
31735,2022-08-21,896.32,2023-10-09
31736,2023-02-22,4130.63,2022-10-02
31737,2022-08-09,3192.95,2023-02-24
31738,2023-05-12,2221.30,2022-02-11
31739,2023-05-31,2394.21,2021-12-06
31740,2022-07-08,3222.63,2022-05-14
31741,2023-10-24,4722.54,2022-05-06
31742,2023-05-04,4023.24,2021-03-25
31743,2023-02-08,2708.90,2022-12-07
31744,2022-04-15,3178.52,2021-06-19
31745,2022-03-26,4122.20,2023-05-17
31746,2022-08-18,4485.48,2021-07-16
31747,2021-08-05,3246.83,2022-11-23
31748,2023-05-03,-786.63,2022-01-30
31749,2021-05-15,1483.29,2021-11-25
31750,2023-07-24,3536.82,2023-02-18
31751,2021-01-05,4277.52,2023-05-01
31752,2022-05-10,2767.56,2021-03-26
31753,2022-03-04,2281.48,2021-05-10
31754,2022-11-12,1021.27,2022-06-28
31755,2021-01-05,-203.10,2022-06-15
31756,2021-03-08,2523.87,2023-12-29
31757,2021-08-27,2046.76,2021-11-18
31758,2023-04-29,2810.70,2021-05-29
31759,2021-04-03,4739.18,2022-06-30
31760,2023-03-13,3034.97,2022-04-16
31761,2021-06-11,2890.23,2021-07-07
31762,2022-10-26,4327.11,2022-10-21
31763,2023-09-01,3565.53,2023-05-24
31764,2023-02-17,3328.05,2022-01-30
31765,2023-05-15,4483.94,2023-12-24
31766,2021-01-21,3334.73,2022-04-04
31767,2021-06-07,-945.29,2023-07-28
31768,2023-03-05,830.92,2021-01-19
31769,2021-04-02,-637.23,2022-01-10
31770,2022-10-19,26.11,2023-12-18
31771,2021-02-13,947.50,2021-04-09
31772,2023-01-15,4138.81,2023-05-21
31773,2023-06-13,1241.43,2023-05-31
31774,2021-01-24,4424.47,2023-04-12
31775,2021-03-12,-310.82,2022-08-23
31776,2023-06-19,1489.79,2023-10-15
31777,2021-11-21,-748.74,2021-07-20
31778,2022-07-13,-801.82,2022-11-24
31779,2021-06-22,2813.83,2022-07-08
31780,2022-12-13,700.75,2022-08-24
31781,2021-09-11,2081.46,2023-01-15
31782,2021-08-17,3615.92,2022-01-08
31783,2021-05-29,963.82,2022-05-13
31784,2022-08-23,989.64,2023-11-02
31785,2023-09-24,655.60,2021-11-09
31786,2023-03-01,3065.64,2023-03-27
31787,2022-04-22,3127.99,2021-12-04
31788,2021-11-12,1022.51,2023-04-12
31789,2022-03-10,-10.10,2023-12-09
31790,2021-01-25,1107.84,2022-02-20
31791,2021-12-12,2003.30,2023-07-27
31792,2022-06-09,3463.03,2023-05-03
31793,2023-10-16,4724.18,2023-12-12
31794,2022-02-10,3605.99,2022-07-28
31795,2022-04-05,790.57,2023-01-25
31796,2022-08-11,4248.10,2021-03-14
31797,2021-09-03,2040.96,2021-06-05
31798,2022-11-17,447.37,2022-11-02
31799,2021-11-17,1345.37,2021-02-08
31800,2022-10-29,3421.84,2021-02-27
31801,2022-03-07,496.14,2022-11-28
31802,2022-08-16,4316.78,2023-02-06
31803,2023-03-17,765.77,2022-11-05
31804,2023-09-20,-303.12,2021-02-16
31805,2023-06-19,3886.30,2022-05-14
31806,2021-01-19,3260.26,2023-09-10
31807,2021-06-09,4105.05,2022-10-12
31808,2023-10-15,2855.08,2022-12-14
31809,2021-04-10,3335.97,2021-07-19
31810,2023-07-03,3487.10,2022-05-21
31811,2021-10-17,-109.45,2021-12-30
31812,2022-08-15,2545.36,2021-06-15
31813,2021-03-02,1595.37,2021-11-27
31814,2022-09-18,1530.02,2023-11-09
31815,2021-08-30,-440.43,2021-05-31
31816,2021-03-01,1043.40,2022-03-21
31817,2023-11-03,1704.06,2023-07-01
31818,2021-04-03,82.94,2023-01-11
31819,2023-02-04,4283.04,2023-12-28
31820,2023-11-08,554.16,2023-01-30
31821,2021-04-09,4428.40,2023-06-11
31822,2021-05-24,551.55,2021-04-09
31823,2021-01-31,34.82,2022-09-02
31824,2023-07-08,1317.27,2023-12-21
31825,2022-08-02,3294.15,2023-05-03
31826,2023-06-20,3613.95,2023-08-25
31827,2021-08-20,639.13,2023-09-20
31828,2021-04-16,3328.08,2021-03-28
31829,2021-01-30,3680.17,2022-12-16
31830,2023-12-30,4161.79,2023-12-01
31831,2021-02-25,4204.11,2022-01-10
31832,2024-01-01,1098.14,2023-11-28
31833,2024-01-01,3263.04,2022-03-19
31834,2023-02-18,2050.69,2021-12-22
31835,2023-09-22,4506.06,2022-07-27
31836,2022-11-03,1674.29,2021-03-14
31837,2022-04-02,2862.88,2021-07-26
31838,2022-02-04,3055.37,2022-04-23
31839,2021-02-07,4316.17,2022-02-23
31840,2023-01-09,-482.58,2022-12-21
31841,2023-05-06,2011.49,2022-11-28
31842,2023-04-12,-834.99,2022-11-25
31843,2021-05-13,3651.20,2021-05-14
31844,2021-11-28,2991.04,2021-09-02
31845,2021-10-30,2347.49,2022-08-08
31846,2021-11-29,-753.58,2022-05-02
31847,2022-01-10,1265.93,2021-12-12
31848,2022-07-01,2014.60,2023-09-26
31849,2022-01-20,3729.33,2023-06-25
31850,2021-12-14,3765.80,2021-09-01
31851,2023-03-07,-758.05,2023-04-29
31852,2023-01-02,-999.86,2021-11-15
31853,2021-03-14,1799.58,2021-08-19
31854,2021-12-19,4819.47,2022-08-30
31855,2022-02-21,2952.51,2022-03-17
31856,2022-04-06,1538.34,2022-02-28
31857,2023-03-03,2389.81,2021-10-04
31858,2021-02-12,4526.12,2021-05-09
31859,2022-05-27,-605.75,2023-11-13
31860,2022-04-27,1109.99,2022-08-24
31861,2022-03-17,-661.27,2021-07-13
31862,2023-06-12,543.53,2023-12-14
31863,2022-06-25,4232.82,2023-02-26
31864,2021-01-04,2906.18,2023-08-18
31865,2021-03-01,2239.64,2021-04-05
31866,2022-08-21,2551.04,2021-01-25
31867,2022-03-06,825.72,2023-01-04
31868,2023-03-25,4942.65,2021-04-25
31869,2022-01-12,3325.02,2021-02-26
31870,2022-10-07,-27.81,2021-03-06
31871,2021-01-28,1488.91,2021-04-11
31872,2023-09-29,503.78,2021-05-13
31873,2023-12-08,1539.73,2023-01-02
31874,2023-08-14,-584.14,2022-09-10
31875,2022-09-23,4603.66,2022-10-24
31876,2021-12-14,2637.95,2022-11-14
31877,2022-07-07,1296.73,2021-02-17
31878,2021-02-07,-799.31,2021-04-03
31879,2022-02-17,87.89,2022-03-19
31880,2021-09-27,4450.68,2021-08-12
31881,2021-03-16,857.13,2021-11-11
31882,2023-07-09,2766.27,2021-04-14
31883,2023-12-26,-52.18,2021-05-19
31884,2023-01-21,2416.93,2022-01-25
31885,2022-02-22,-803.67,2023-12-24
31886,2023-03-28,1607.83,2021-08-27
31887,2022-01-02,4793.01,2023-01-16
31888,2021-10-29,4205.19,2023-07-17
31889,2022-09-01,1186.12,2021-09-24
31890,2021-11-27,1157.29,2022-09-29
31891,2023-02-03,239.74,2023-10-01
31892,2021-09-05,3239.56,2023-12-26
31893,2023-11-30,3807.28,2022-10-23
31894,2022-03-22,4063.13,2023-11-30
31895,2023-11-09,2659.99,2022-05-03
31896,2022-07-19,-300.09,2021-01-18
31897,2021-10-31,2313.58,2023-12-25
31898,2023-03-28,4262.19,2023-01-11
31899,2021-10-12,2690.98,2021-08-14
31900,2022-12-09,4655.76,2023-05-04
31901,2023-08-15,4437.40,2023-12-31
31902,2021-07-18,-191.11,2021-07-17
31903,2023-06-12,1864.51,2022-03-17
31904,2023-08-08,4242.83,2023-03-21
31905,2022-04-17,-956.46,2023-10-01
31906,2023-05-01,-278.37,2022-05-13
31907,2023-10-12,3569.42,2023-03-13
31908,2023-05-02,995.22,2021-03-04
31909,2021-05-14,4754.85,2022-07-14
31910,2023-07-26,4335.01,2023-07-18
31911,2022-06-29,126.11,2021-09-26
31912,2021-05-10,3938.89,2022-03-23
31913,2021-03-09,629.67,2022-08-22
31914,2022-07-05,2797.68,2022-09-26
31915,2023-04-21,4386.15,2023-10-01
31916,2022-05-26,492.83,2021-06-03
31917,2022-12-17,-562.13,2023-05-06
31918,2021-01-19,3486.32,2023-11-21
31919,2022-01-22,630.38,2023-12-30
31920,2021-10-12,3361.14,2021-07-16
31921,2021-11-12,3540.53,2023-08-22
31922,2021-05-02,-423.98,2021-05-29
31923,2023-11-18,429.67,2023-03-16
31924,2023-09-01,2478.73,2023-09-21
31925,2023-03-15,2598.79,2021-12-16
31926,2023-04-21,1931.91,2021-01-13
31927,2021-07-11,4401.43,2022-12-14
31928,2023-06-08,1494.43,2022-02-27
31929,2022-03-02,821.93,2023-01-19
31930,2023-11-16,-72.69,2021-05-18
31931,2022-06-15,543.32,2021-02-09
31932,2021-01-09,462.23,2021-09-24
31933,2023-05-03,437.19,2023-05-12
31934,2021-12-28,3886.94,2021-04-27
31935,2021-02-17,297.20,2021-12-13
31936,2022-04-16,4713.02,2021-02-13
31937,2023-01-16,4249.69,2023-07-06
31938,2022-02-06,4465.36,2022-05-06
31939,2021-05-05,4224.47,2023-07-21
31940,2022-07-31,3711.06,2022-01-12
31941,2022-01-30,4887.03,2022-02-19
31942,2023-06-05,2032.77,2023-04-22
31943,2023-01-18,3445.95,2021-11-23
31944,2022-09-11,-868.50,2023-11-16
31945,2021-06-07,4469.08,2022-04-03
31946,2022-07-17,-948.77,2022-01-05
31947,2023-08-26,3368.25,2022-07-27
31948,2022-12-29,30.77,2021-02-17
31949,2023-05-18,1229.68,2021-09-22
31950,2021-10-20,-103.42,2022-12-08
31951,2021-01-10,2383.02,2023-01-22
31952,2023-01-25,1653.62,2021-04-22
31953,2022-02-25,2214.21,2022-06-16
31954,2022-05-10,4081.71,2021-10-18
31955,2021-03-13,3653.17,2021-11-21
31956,2022-04-22,1757.20,2022-07-04
31957,2021-12-12,3263.12,2022-09-19
31958,2023-03-05,2153.79,2022-11-07
31959,2023-07-23,1912.03,2023-06-09
31960,2021-11-15,-65.98,2022-03-26
31961,2021-12-07,30.63,2023-09-08
31962,2022-08-21,1338.32,2023-06-27
31963,2023-11-23,4353.20,2021-03-09
31964,2021-05-22,3056.05,2021-02-13
31965,2022-01-01,3684.09,2021-08-28
31966,2022-06-04,1550.85,2021-08-06
31967,2023-01-30,4675.83,2022-08-05
31968,2021-02-01,3493.49,2023-10-21
31969,2022-09-04,1074.02,2021-12-18
31970,2021-02-03,1995.57,2023-11-08
31971,2022-02-21,3509.16,2021-11-29
31972,2022-12-01,2418.92,2023-07-28
31973,2021-03-24,1439.66,2021-08-14
31974,2023-09-29,1525.29,2021-07-28
31975,2023-09-12,-47.45,2021-07-13
31976,2023-06-13,3283.97,2023-12-30
31977,2023-10-30,-111.40,2022-09-04
31978,2023-02-24,2406.86,2021-10-21
31979,2022-12-10,2461.00,2023-03-31
31980,2023-08-11,-391.73,2023-06-24
31981,2023-02-21,1862.55,2022-07-06
31982,2021-01-30,3536.36,2023-10-12
31983,2023-03-16,4007.69,2022-09-19
31984,2023-05-20,247.30,2023-11-04
31985,2021-02-10,-461.52,2021-12-14
31986,2021-06-04,2386.34,2023-04-17
31987,2023-07-12,1858.08,2023-08-28
31988,2022-05-31,795.14,2022-05-06
31989,2022-06-29,913.68,2022-07-02
31990,2023-02-20,3800.14,2023-05-24
31991,2022-12-29,2411.89,2021-07-24
31992,2021-06-02,2174.90,2022-10-25
31993,2021-11-25,4891.52,2022-12-14
31994,2021-10-07,4247.63,2022-03-10
31995,2021-10-22,4373.49,2022-10-25
31996,2023-03-14,-619.30,2022-12-24
31997,2022-03-06,3997.65,2022-04-11
31998,2023-04-14,513.37,2023-07-19
31999,2022-07-06,-267.23,2021-05-12
32000,2021-10-11,-65.35,2023-12-26
32001,2022-06-19,-254.53,2022-09-01
32002,2022-07-30,-949.92,2023-08-18
32003,2023-02-15,4600.61,2022-04-27
32004,2023-06-20,4857.57,2022-08-16
32005,2021-02-12,3470.64,2022-06-30
32006,2021-10-28,3113.46,2021-09-20
32007,2023-03-23,3519.28,2022-07-16
32008,2021-03-11,1568.96,2023-01-02
32009,2023-12-28,3166.13,2021-10-09
32010,2022-02-16,2625.08,2021-04-18
32011,2023-02-25,4530.97,2021-01-22
32012,2023-06-05,4818.70,2021-01-20
32013,2021-03-02,-143.72,2022-05-24
32014,2021-03-21,128.14,2021-04-08
32015,2022-10-27,4316.76,2023-03-25
32016,2023-08-24,3385.74,2023-10-27
32017,2023-07-23,-4.79,2021-04-06
32018,2023-11-13,-313.56,2022-12-09
32019,2021-06-23,589.97,2022-07-09
32020,2023-11-02,-690.38,2023-01-18
32021,2023-05-18,119.14,2021-03-09
32022,2023-08-08,208.02,2021-09-07
32023,2022-03-19,-860.47,2023-10-17
32024,2023-01-27,893.94,2022-11-16
32025,2021-07-19,1633.45,2023-04-03
32026,2023-11-29,486.32,2022-01-07
32027,2023-08-11,4078.39,2021-02-16
32028,2022-02-16,4724.33,2022-04-15
32029,2021-05-03,-379.59,2023-01-29
32030,2023-11-09,-34.14,2021-11-06
32031,2021-10-13,3328.24,2023-08-06
32032,2022-05-19,2405.27,2023-11-26
32033,2023-08-20,4137.93,2022-06-18
32034,2022-03-15,597.57,2023-02-20
32035,2023-10-26,279.09,2023-11-17
32036,2022-08-18,1235.22,2023-05-22
32037,2021-02-26,-320.32,2021-03-16
32038,2023-11-15,4726.59,2022-07-25
32039,2023-03-17,2450.11,2023-06-19
32040,2021-01-01,3798.87,2023-01-06
32041,2023-05-08,1944.02,2023-12-09
32042,2021-06-12,2464.10,2022-10-12
32043,2023-12-15,1217.29,2022-10-04
32044,2022-03-07,2374.96,2023-07-23
32045,2023-11-20,1303.29,2021-04-21
32046,2022-02-08,924.83,2021-12-05
32047,2023-09-28,4397.55,2022-08-13
32048,2023-10-22,4948.36,2022-07-24
32049,2022-07-14,3034.29,2022-03-10
32050,2022-02-16,3356.13,2021-07-07
32051,2022-11-08,3493.06,2022-05-24
32052,2023-05-01,1039.56,2023-11-16
32053,2022-05-06,75.31,2023-05-06
32054,2021-04-12,4152.67,2022-04-24
32055,2022-11-17,3082.19,2023-09-15
32056,2022-07-19,4472.39,2021-07-07
32057,2023-09-04,1163.88,2022-10-19
32058,2023-01-16,1082.30,2021-01-12
32059,2021-04-26,3750.96,2023-01-29
32060,2021-03-26,838.68,2022-12-26
32061,2022-04-25,2489.57,2021-08-09
32062,2022-05-19,606.33,2021-09-28
32063,2021-09-08,-985.54,2023-09-05
32064,2023-04-24,4395.60,2022-01-11
32065,2022-12-29,3243.37,2023-03-20
32066,2022-03-07,1681.64,2022-12-08
32067,2022-01-16,792.05,2021-12-13
32068,2021-12-20,-862.21,2021-10-23
32069,2022-09-07,2263.26,2021-07-09
32070,2023-11-12,-663.52,2021-02-13
32071,2022-06-24,3546.77,2023-11-20
32072,2021-10-01,19.03,2021-07-25
32073,2022-08-26,1247.43,2021-06-17
32074,2023-08-10,1586.43,2022-12-06
32075,2021-11-29,3578.54,2021-03-02
32076,2021-05-22,2219.69,2021-10-27
32077,2021-05-24,1747.80,2022-07-12
32078,2023-06-02,4848.32,2022-08-10
32079,2023-12-10,4794.25,2021-11-20
32080,2021-09-23,3781.92,2022-01-22
32081,2023-04-14,639.81,2022-12-24
32082,2023-08-31,3547.55,2021-12-04
32083,2023-09-21,2965.71,2022-12-03
32084,2022-07-20,483.56,2022-07-02
32085,2021-03-26,2598.35,2022-02-20
32086,2021-10-30,451.25,2023-02-27
32087,2022-09-27,1802.61,2021-06-09
32088,2022-05-28,-322.94,2021-01-28
32089,2023-10-22,2976.94,2023-12-10
32090,2021-07-08,1046.41,2023-06-11
32091,2021-10-08,2210.96,2021-10-14
32092,2023-09-18,364.84,2022-02-26
32093,2023-02-05,-112.13,2023-08-04
32094,2022-02-22,1709.13,2023-09-10
32095,2022-09-15,1669.37,2022-09-10
32096,2022-02-15,4967.31,2021-03-07
32097,2023-12-06,4650.10,2022-12-06
32098,2023-09-10,926.95,2021-04-21
32099,2022-09-06,3969.75,2022-11-09
32100,2021-11-28,1022.94,2022-03-17
32101,2022-01-16,530.97,2022-06-06
32102,2021-07-24,-861.41,2023-02-25
32103,2023-12-30,2793.19,2023-04-14
32104,2022-01-24,3084.88,2022-06-26
32105,2022-10-08,4909.99,2021-01-23
32106,2022-01-25,4270.05,2021-12-08
32107,2023-11-19,2551.38,2021-03-19
32108,2023-06-01,1614.89,2022-11-15
32109,2023-06-30,2329.42,2021-02-26
32110,2021-10-26,101.67,2021-09-10
32111,2023-05-29,839.82,2021-01-15
32112,2021-11-16,4223.69,2023-05-19
32113,2021-11-01,4881.52,2022-08-29
32114,2022-02-21,1001.82,2021-01-20
32115,2021-09-20,1189.16,2021-12-04
32116,2023-05-27,2933.88,2021-08-09
32117,2023-07-22,174.72,2023-11-18
32118,2023-01-28,541.48,2022-11-19
32119,2022-07-17,540.21,2023-01-11
32120,2023-12-09,4025.12,2023-12-10
32121,2021-12-10,3268.24,2022-07-18
32122,2023-10-26,3315.93,2021-11-05
32123,2021-07-02,380.89,2023-02-24
32124,2022-08-20,140.49,2023-02-01
32125,2021-01-13,4129.68,2022-12-02
32126,2022-01-13,4677.77,2022-11-19
32127,2021-04-07,4314.00,2023-04-12
32128,2022-02-14,1508.23,2022-05-12
32129,2022-06-28,1919.20,2023-09-28
32130,2022-08-01,2251.94,2023-03-25
32131,2023-10-27,2783.99,2022-03-16
32132,2021-12-15,-386.06,2023-05-13
32133,2022-03-09,-593.68,2023-01-11
32134,2021-05-17,220.29,2021-05-06
32135,2021-12-27,3820.99,2023-09-26
32136,2021-06-08,1271.79,2023-05-07
32137,2021-07-26,3097.15,2022-08-08
32138,2021-05-02,1321.72,2022-08-15
32139,2023-09-12,-612.27,2022-11-09
32140,2021-08-19,1087.80,2023-08-17
32141,2022-02-23,-378.76,2022-04-17
32142,2023-12-10,377.58,2023-10-19
32143,2023-07-17,2893.32,2021-01-16
32144,2022-12-20,3638.76,2023-11-30
32145,2023-08-08,795.05,2021-01-22
32146,2021-06-18,819.94,2023-10-30
32147,2021-08-31,3553.66,2022-03-11
32148,2021-02-21,-82.49,2023-11-30
32149,2022-08-16,3302.11,2023-05-19
32150,2021-08-23,2489.82,2021-07-19
32151,2023-09-26,-157.48,2021-07-20
32152,2022-11-13,0.97,2022-06-30
32153,2023-03-14,4676.11,2023-10-13
32154,2021-05-04,3811.56,2021-05-31
32155,2021-06-17,4578.32,2023-11-21
32156,2022-12-08,4387.17,2023-10-20
32157,2022-03-21,3452.28,2021-03-31
32158,2021-11-07,3372.30,2023-07-29
32159,2022-01-31,-676.78,2021-01-21
32160,2022-02-16,-756.08,2022-08-19
32161,2021-04-04,1218.89,2023-12-11
32162,2023-12-20,4296.76,2023-09-29
32163,2023-10-25,335.32,2023-10-23
32164,2023-06-26,1148.97,2023-11-20
32165,2023-09-07,3738.73,2023-06-15
32166,2023-05-06,2514.78,2023-03-06
32167,2023-09-23,4875.67,2021-06-17
32168,2023-11-11,1846.59,2023-03-22
32169,2022-11-17,4834.29,2021-11-10
32170,2023-09-14,642.90,2021-08-08
32171,2023-02-06,3001.96,2023-10-04
32172,2022-11-23,2731.75,2021-01-04
32173,2021-10-15,4743.06,2023-05-01
32174,2023-08-10,2541.13,2021-12-24
32175,2023-08-24,1186.49,2022-12-14
32176,2022-01-29,3328.18,2022-08-03
32177,2021-08-24,3702.82,2023-01-18
32178,2023-07-18,-118.94,2022-10-12
32179,2021-07-04,2776.51,2023-09-07
32180,2022-10-13,3542.12,2023-07-02
32181,2021-02-20,-848.84,2022-01-01
32182,2022-02-16,102.01,2021-01-21
32183,2022-11-27,2073.29,2021-08-15
32184,2021-06-26,-395.34,2022-06-18
32185,2021-03-05,-141.46,2022-05-07
32186,2023-04-19,4686.40,2023-12-03
32187,2021-11-07,176.70,2022-05-29
32188,2021-09-30,4742.47,2022-10-18
32189,2023-08-18,1370.12,2023-10-19
32190,2021-09-26,3662.53,2023-05-22
32191,2023-05-28,1548.74,2021-03-24
32192,2022-12-31,1733.90,2023-08-30
32193,2021-12-21,4411.87,2022-11-21
32194,2023-01-31,997.84,2021-04-20
32195,2022-07-21,-759.52,2022-03-25
32196,2023-10-15,2211.63,2023-06-29
32197,2021-12-13,1891.40,2022-02-01
32198,2023-03-11,1602.46,2021-11-07
32199,2021-04-23,887.16,2022-04-25
32200,2023-01-23,474.23,2022-02-17
32201,2022-03-03,893.64,2022-09-17
32202,2023-12-25,170.35,2023-09-12
32203,2021-12-23,2930.81,2022-10-28
32204,2023-07-08,3170.73,2021-10-19
32205,2021-02-02,3818.00,2021-11-14
32206,2022-05-27,-941.38,2022-01-05
32207,2022-06-22,4612.64,2021-05-07
32208,2023-07-22,4349.95,2021-02-23
32209,2022-09-02,-491.27,2021-10-06
32210,2022-10-19,4162.08,2023-07-21
32211,2022-09-08,-817.40,2021-07-11
32212,2023-07-30,1451.66,2021-06-05
32213,2021-02-19,-40.78,2022-06-28
32214,2022-12-29,3294.16,2023-01-29
32215,2021-04-12,-757.61,2023-01-02
32216,2022-06-10,3993.12,2023-11-11
32217,2022-01-30,2322.68,2022-03-09
32218,2023-02-28,-574.04,2021-08-02
32219,2023-07-07,2705.53,2023-12-01
32220,2021-12-08,1745.46,2022-06-19
32221,2021-12-02,588.29,2023-10-09
32222,2021-08-20,3579.21,2023-03-02
32223,2023-05-30,1022.67,2022-01-27
32224,2021-05-13,-848.44,2021-04-21
32225,2022-05-21,1167.64,2023-04-19
32226,2023-06-06,2248.31,2021-01-09
32227,2022-09-11,861.61,2022-12-08
32228,2021-07-03,529.18,2021-01-06
32229,2023-08-07,521.00,2023-04-12
32230,2022-12-30,-719.91,2021-08-22
32231,2023-10-01,4709.87,2021-02-28
32232,2023-12-20,4181.18,2021-06-09
32233,2023-11-01,2798.61,2022-09-30
32234,2022-05-20,1979.44,2021-06-29
32235,2022-12-07,97.69,2022-04-30
32236,2023-01-08,1515.83,2021-03-19
32237,2021-06-16,3102.77,2022-03-20
32238,2022-04-25,-765.21,2022-01-23
32239,2023-04-08,396.18,2021-05-16
32240,2021-06-23,-220.73,2022-10-04
32241,2021-04-29,2967.78,2021-09-29
32242,2022-04-07,4066.56,2023-08-04
32243,2021-10-12,1334.11,2023-03-15
32244,2021-05-18,1367.15,2021-06-15
32245,2021-12-09,3542.82,2023-09-18
32246,2023-03-08,-671.32,2023-03-11
32247,2021-08-15,4893.50,2022-09-07
32248,2022-01-05,2884.23,2021-07-09
32249,2023-08-22,2646.03,2021-07-21
32250,2021-12-31,4228.02,2022-04-10
32251,2022-12-04,2218.34,2023-02-21
32252,2022-04-24,1454.23,2021-12-15
32253,2023-06-14,-928.13,2023-02-01
32254,2022-12-17,4992.67,2021-03-11
32255,2023-09-19,-544.65,2021-03-09
32256,2023-10-25,439.84,2022-02-22
32257,2021-10-02,-298.96,2021-04-23
32258,2023-07-04,2911.22,2022-10-22
32259,2021-12-03,4468.22,2022-02-17
32260,2021-04-03,4893.68,2022-10-20
32261,2021-02-23,3429.45,2022-08-22
32262,2023-09-23,2199.81,2022-07-11
32263,2023-10-31,2680.16,2022-12-11
32264,2022-12-17,1893.26,2022-07-08
32265,2022-07-07,3499.73,2021-09-22
32266,2023-03-17,390.54,2021-10-28
32267,2022-04-06,4050.68,2023-02-24
32268,2021-10-18,-580.65,2022-02-18
32269,2021-07-28,2878.49,2023-04-26
32270,2021-11-24,3521.75,2023-09-07
32271,2021-10-03,3588.97,2021-12-14
32272,2022-12-15,1864.42,2021-06-16
32273,2023-12-19,1644.84,2022-12-17
32274,2022-08-14,1782.29,2021-05-15
32275,2023-05-24,-355.87,2022-09-04
32276,2021-06-10,1676.85,2021-11-07
32277,2022-03-07,-830.18,2022-12-09
32278,2023-01-30,1727.83,2023-01-12
32279,2021-12-10,2698.50,2021-12-21
32280,2022-05-23,2008.01,2023-01-26
32281,2023-01-12,1701.50,2021-10-04
32282,2022-12-16,4670.71,2023-03-12
32283,2021-07-27,4058.09,2021-09-13
32284,2023-06-23,2953.20,2022-03-09
32285,2022-03-28,3216.28,2022-05-13
32286,2021-08-01,2741.16,2023-12-19
32287,2022-07-20,4651.65,2021-05-16
32288,2023-06-08,3361.20,2022-05-30
32289,2022-11-14,1376.81,2021-10-07
32290,2023-05-10,4274.50,2023-02-04
32291,2023-05-08,4839.31,2023-04-14
32292,2021-09-21,991.83,2023-12-09
32293,2023-04-14,-115.61,2021-04-08
32294,2022-06-03,-64.43,2021-06-07
32295,2023-09-09,3865.78,2023-02-02
32296,2022-04-09,1062.26,2022-03-26
32297,2023-07-04,2388.12,2022-10-22
32298,2023-04-26,1348.06,2023-05-19
32299,2023-12-10,4638.92,2021-01-02
32300,2023-03-09,2951.09,2023-02-06
32301,2023-02-26,-1.37,2022-09-02
32302,2023-02-17,2586.32,2021-05-26
32303,2022-08-17,2153.21,2023-07-29
32304,2021-02-15,3048.43,2023-08-13
32305,2022-10-23,272.99,2022-01-31
32306,2021-05-04,-410.67,2022-06-03
32307,2023-01-03,791.33,2021-01-26
32308,2023-10-29,294.93,2021-08-08
32309,2021-07-29,4154.60,2021-02-21
32310,2021-06-20,20.63,2022-03-25
32311,2022-04-27,4914.96,2021-01-05
32312,2022-08-06,442.05,2023-01-15
32313,2022-03-07,4038.11,2022-02-09
32314,2021-08-26,-769.03,2023-12-02
32315,2023-04-28,-188.61,2023-07-23
32316,2023-05-01,840.00,2021-06-29
32317,2023-10-28,-538.81,2021-08-15
32318,2022-05-11,2886.48,2022-10-29
32319,2022-03-13,2885.78,2022-04-12
32320,2021-11-24,4271.32,2022-02-16
32321,2023-11-23,4277.17,2021-08-15
32322,2022-05-18,4516.03,2022-06-29
32323,2022-08-30,2320.07,2022-03-03
32324,2023-10-28,2709.46,2021-01-07
32325,2023-07-30,4711.15,2022-03-11
32326,2022-05-01,-120.00,2021-10-23
32327,2023-03-24,3677.49,2023-10-29
32328,2022-07-03,-29.46,2022-06-08
32329,2022-03-17,2655.47,2023-01-18
32330,2022-09-08,2668.08,2023-08-19
32331,2021-04-12,111.39,2023-12-21
32332,2023-06-12,847.87,2021-05-25
32333,2021-02-02,986.48,2023-01-24
32334,2023-07-15,1301.78,2022-09-12
32335,2021-08-05,-553.10,2023-02-03
32336,2022-03-26,4412.38,2022-08-19
32337,2022-09-29,499.94,2023-07-12
32338,2023-07-12,967.04,2022-09-14
32339,2021-11-27,2563.71,2021-03-05
32340,2021-10-14,90.21,2021-07-26
32341,2022-02-23,1678.20,2023-12-03
32342,2021-02-08,1150.81,2023-03-23
32343,2021-03-21,570.21,2021-06-15
32344,2021-06-14,1611.67,2022-03-23
32345,2022-09-24,-515.90,2023-03-21
32346,2023-10-04,673.72,2023-02-27
32347,2021-09-27,2994.25,2023-10-01
32348,2023-03-16,2333.61,2022-11-08
32349,2022-11-17,4697.03,2022-09-28
32350,2021-08-02,-102.30,2022-01-04
32351,2022-08-15,3123.72,2023-12-02
32352,2022-11-16,2505.29,2021-08-01
