id,transaction_date,amount,created_at
42568,2023-12-27,-3.57,2023-09-20
42569,2022-01-04,-702.23,2023-06-11
42570,2022-10-17,2220.65,2023-08-01
42571,2023-12-03,4664.09,2023-03-17
42572,2021-02-18,4108.75,2023-10-10
42573,2023-06-23,4555.73,2022-05-12
42574,2021-04-02,3030.93,2022-06-20
42575,2021-08-09,347.37,2023-11-10
42576,2023-12-22,1803.01,2021-03-17
42577,2021-07-07,3832.95,2021-03-20
42578,2022-05-31,2905.73,2021-06-10
42579,2022-05-24,1765.66,2022-10-02
42580,2021-12-09,3896.28,2023-09-27
42581,2022-05-13,3504.48,2022-07-29
42582,2021-03-31,2602.85,2023-10-23
42583,2022-07-08,1728.74,2022-11-09
42584,2021-10-03,4572.77,2022-04-08
42585,2022-02-06,1794.12,2022-05-09
42586,2022-11-24,211.60,2021-09-20
42587,2022-04-29,2253.76,2022-06-11
42588,2021-07-10,4503.71,2022-10-21
42589,2022-02-12,4326.43,2023-02-06
42590,2021-06-18,3560.01,2022-05-26
42591,2022-03-20,2601.00,2023-08-20
42592,2023-02-01,2979.00,2023-10-09
42593,2023-05-14,99.14,2023-06-18
42594,2023-02-26,4984.88,2022-05-13
42595,2022-07-19,4384.68,2021-03-21
42596,2023-11-03,2631.15,2021-07-01
42597,2021-06-10,1491.85,2023-11-05
42598,2022-08-04,1624.16,2022-07-01
42599,2022-07-10,-565.33,2023-07-21
42600,2022-11-14,4564.55,2021-12-02
42601,2022-10-09,2908.35,2021-02-05
42602,2022-08-12,1376.73,2023-02-05
42603,2021-11-09,16.60,2023-12-29
42604,2021-04-05,936.65,2023-03-23
42605,2021-03-07,2092.11,2023-12-06
42606,2023-01-23,4475.32,2023-07-02
42607,2021-08-19,4897.22,2022-09-02
42608,2022-06-06,4124.87,2023-06-07
42609,2022-01-24,3354.34,2023-03-30
42610,2022-02-26,4485.67,2021-02-04
42611,2022-02-22,3695.84,2023-01-14
42612,2022-01-03,4547.45,2021-03-17
42613,2021-10-16,2872.87,2023-07-20
42614,2021-07-06,1815.91,2022-06-29
42615,2022-05-03,4318.68,2023-07-31
42616,2023-10-25,3128.64,2022-06-12
42617,2022-09-24,1238.18,2022-06-22
42618,2023-05-19,-354.69,2023-04-21
42619,2022-10-30,-119.34,2021-09-16
42620,2023-10-02,-596.99,2022-04-11
42621,2023-11-07,1846.38,2023-03-18
42622,2023-02-19,3455.15,2021-10-30
42623,2021-07-17,2435.47,2022-03-18
42624,2021-08-04,-885.06,2021-04-26
42625,2021-01-25,-557.30,2022-02-16
42626,2022-05-12,-678.68,2022-03-23
42627,2022-08-11,4534.95,2023-11-29
42628,2022-11-11,309.41,2022-03-27
42629,2021-03-25,1950.26,2023-10-07
42630,2023-01-14,-675.56,2023-10-20
42631,2022-09-03,3849.88,2022-07-17
42632,2023-07-19,3755.30,2022-06-19
42633,2021-09-03,2207.65,2023-02-14
42634,2021-01-26,3335.36,2021-07-25
42635,2022-12-31,3316.72,2023-07-09
42636,2022-01-31,-333.38,2023-04-18
42637,2023-06-06,4281.89,2022-05-20
42638,2022-07-19,686.64,2021-12-13
42639,2022-07-16,2549.64,2022-03-09
42640,2022-10-23,4288.22,2022-09-13
42641,2022-05-09,-770.76,2023-06-10
42642,2021-12-09,1762.47,2021-02-16
42643,2022-03-05,3345.44,2022-04-25
42644,2023-06-26,2544.25,2022-10-05
42645,2021-04-06,1443.29,2023-09-12
42646,2022-01-21,614.78,2021-01-11
42647,2023-12-10,-913.33,2023-03-25
42648,2023-10-13,1115.19,2023-08-04
42649,2021-03-25,2158.58,2023-02-25
42650,2022-08-10,-248.43,2023-02-26
42651,2023-03-31,2565.83,2022-09-01
42652,2022-08-28,4481.86,2023-03-17
42653,2023-10-02,65.15,2021-08-03
42654,2021-06-24,4208.15,2023-04-27
42655,2021-03-07,1397.02,2021-08-21
42656,2023-12-15,196.55,2023-02-12
42657,2021-09-27,2420.19,2023-06-30
42658,2022-04-11,610.35,2023-11-28
42659,2021-06-24,-91.02,2022-02-02
42660,2022-01-09,3795.60,2021-12-12
42661,2023-01-03,262.34,2022-07-18
42662,2021-08-07,3225.06,2021-07-17
42663,2022-11-13,2725.20,2023-07-10
42664,2023-02-11,628.44,2021-11-08
42665,2022-09-15,466.56,2023-08-06
42666,2023-12-06,4221.78,2023-02-01
42667,2021-01-24,2909.08,2021-04-03
42668,2023-06-22,2690.46,2021-03-08
42669,2021-01-31,2096.37,2021-11-02
42670,2023-03-17,4691.36,2022-08-27
42671,2023-09-08,4.77,2023-11-27
42672,2021-11-02,1215.13,2023-10-03
42673,2023-04-08,775.05,2022-04-14
42674,2022-12-31,-221.04,2021-07-17
42675,2021-03-18,4002.03,2021-07-30
42676,2022-08-11,4026.40,2021-06-20
42677,2023-06-09,-3.77,2022-06-14
42678,2023-05-02,576.64,2022-11-15
42679,2021-12-11,831.46,2022-02-21
42680,2021-12-26,-713.39,2022-08-26
42681,2021-09-02,2066.01,2023-11-06
42682,2023-05-16,878.66,2023-07-21
42683,2023-09-11,1263.42,2022-06-23
42684,2021-09-27,-644.01,2023-05-27
42685,2023-02-09,201.04,2021-09-08
42686,2022-12-22,3303.17,2021-03-20
42687,2023-12-10,875.59,2021-10-09
42688,2023-11-04,3368.44,2022-07-11
42689,2021-10-22,1288.38,2021-10-01
42690,2022-08-11,1029.42,2021-10-26
42691,2022-08-20,4948.37,2021-05-27
42692,2023-05-03,2844.63,2021-05-28
42693,2021-09-07,-959.78,2023-06-22
42694,2023-09-18,-799.14,2023-01-11
42695,2023-06-05,4508.37,2022-03-11
42696,2023-03-04,3601.87,2021-01-16
42697,2021-09-18,2354.34,2023-03-06
42698,2022-05-09,-813.57,2022-06-23
42699,2022-08-14,2034.51,2022-02-27
42700,2021-04-26,1730.97,2022-12-13
42701,2022-12-12,3539.43,2021-06-08
42702,2021-08-14,4372.59,2021-06-04
42703,2021-09-16,2110.15,2021-12-27
42704,2022-10-10,2602.61,2021-11-07
42705,2022-02-03,3322.44,2021-12-03
42706,2022-07-11,2328.39,2022-11-13
42707,2022-11-14,-708.58,2022-06-21
42708,2022-07-24,1929.75,2023-11-30
42709,2022-11-01,2301.92,2022-01-19
42710,2022-09-19,1599.82,2022-12-12
42711,2022-02-16,4427.33,2021-03-21
42712,2022-01-07,1770.72,2022-10-20
42713,2023-04-28,718.41,2021-09-28
42714,2022-05-21,2204.81,2023-05-21
42715,2023-04-01,-828.09,2021-04-26
42716,2023-02-14,3956.58,2022-11-23
42717,2023-11-01,4901.71,2022-02-19
42718,2022-03-28,4536.48,2022-03-16
42719,2022-02-06,2558.56,2023-12-27
42720,2022-01-16,2013.05,2021-10-12
42721,2022-03-16,4393.91,2022-03-12
42722,2022-04-28,2753.95,2023-08-17
42723,2022-09-30,4023.69,2021-02-07
42724,2021-02-04,1443.05,2023-12-20
42725,2022-02-25,3329.41,2021-03-21
42726,2021-05-28,2098.79,2021-04-12
42727,2021-05-05,1406.23,2021-06-02
42728,2023-11-19,1936.92,2022-03-04
42729,2022-02-11,2598.10,2022-02-14
42730,2023-12-17,1373.96,2023-11-14
42731,2022-01-29,3415.44,2023-08-25
42732,2023-09-03,3598.19,2022-12-11
42733,2023-07-17,3771.41,2022-06-20
42734,2022-10-17,3176.65,2022-09-28
42735,2022-07-28,4544.56,2022-11-28
42736,2022-11-14,4701.49,2022-04-16
42737,2021-09-19,4465.78,2021-04-05
42738,2022-11-19,1240.97,2021-09-11
42739,2022-06-02,1414.07,2023-12-03
42740,2023-05-17,19.57,2023-10-15
42741,2022-12-08,1345.00,2021-09-18
42742,2023-04-05,4584.01,2021-01-21
42743,2021-11-04,3321.49,2023-04-07
42744,2022-02-04,1072.39,2021-10-09
42745,2023-03-30,2653.72,2023-01-13
42746,2022-03-21,3294.32,2021-10-08
42747,2023-02-15,-41.91,2022-08-17
42748,2022-08-16,4835.83,2022-01-04
42749,2022-03-06,2774.30,2021-03-09
42750,2022-05-25,-876.15,2022-05-31
42751,2023-02-19,529.21,2023-06-18
42752,2023-10-22,4862.73,2022-11-30
42753,2023-11-27,3088.04,2023-09-23
42754,2021-08-11,2815.83,2022-12-12
42755,2023-10-09,2494.44,2022-07-04
42756,2022-01-11,4481.06,2023-09-01
42757,2021-03-21,1230.74,2023-07-19
42758,2021-10-02,-955.30,2023-12-28
42759,2022-03-31,963.97,2021-03-15
42760,2023-04-11,3827.59,2023-06-18
42761,2023-04-29,2704.61,2021-03-14
42762,2023-11-12,-754.80,2023-11-13
42763,2021-02-24,3033.78,2021-12-16
42764,2022-10-26,4534.51,2022-08-30
42765,2022-08-28,688.04,2021-10-27
42766,2022-01-06,-420.16,2022-03-15
42767,2022-01-24,2695.59,2023-12-20
42768,2022-04-11,4432.41,2023-10-17
42769,2022-07-15,819.04,2022-12-05
42770,2021-10-04,3659.44,2021-12-13
42771,2022-12-17,4684.09,2022-12-23
42772,2021-10-31,111.45,2023-07-30
42773,2023-12-30,4145.98,2021-02-10
42774,2023-11-01,-535.60,2023-09-09
42775,2022-05-17,4986.21,2021-08-25
42776,2022-03-26,1340.51,2023-05-03
42777,2022-01-05,1702.09,2022-02-08
42778,2023-06-09,1529.58,2023-02-03
42779,2021-09-09,4445.34,2022-12-13
42780,2022-01-01,2060.21,2023-09-19
42781,2023-06-19,714.50,2023-03-04
42782,2022-03-17,4849.95,2023-07-08
42783,2023-11-25,1400.17,2022-01-18
42784,2022-01-11,-930.66,2022-04-08
42785,2022-11-10,4503.50,2021-03-30
42786,2023-08-22,13.18,2021-11-13
42787,2022-12-30,2418.23,2021-12-15
42788,2021-03-01,1261.91,2021-07-20
42789,2021-10-09,2923.70,2021-03-07
42790,2021-01-24,1815.52,2023-01-17
42791,2022-09-30,1356.96,2022-04-07
42792,2021-01-26,4500.37,2021-02-18
42793,2022-06-08,2140.42,2021-04-02
42794,2022-05-24,-142.99,2022-09-11
42795,2023-12-02,287.13,2023-11-14
42796,2022-03-01,-862.73,2022-06-13
42797,2023-12-14,1888.24,2021-02-25
42798,2022-12-31,4396.60,2022-02-05
42799,2022-06-27,1984.64,2022-04-07
42800,2021-01-16,4759.31,2021-03-17
42801,2021-12-14,4739.74,2022-02-23
42802,2023-09-03,280.38,2022-02-15
42803,2022-07-07,370.57,2023-05-08
42804,2022-04-03,1655.79,2023-12-19
42805,2021-11-23,2638.44,2021-03-05
42806,2022-12-11,2219.61,2022-01-01
42807,2023-03-02,-988.53,2022-03-08
42808,2023-04-27,-816.40,2023-11-29
42809,2022-12-22,4030.83,2021-12-06
42810,2021-12-20,1223.57,2023-05-29
42811,2021-01-30,4249.64,2022-01-04
42812,2022-11-30,4508.08,2021-02-22
42813,2021-07-16,2538.71,2022-05-02
42814,2022-07-24,2206.96,2021-12-16
42815,2023-04-30,3952.84,2023-07-18
42816,2021-09-23,4010.30,2022-12-27
42817,2023-03-29,401.04,2021-02-07
42818,2022-12-03,4556.01,2022-10-04
42819,2023-01-30,157.79,2022-03-29
42820,2021-08-11,187.79,2022-07-25
42821,2023-05-10,1586.46,2021-01-08
42822,2022-01-09,3514.56,2021-06-28
42823,2022-10-13,2266.42,2022-08-13
42824,2021-01-19,3519.57,2022-01-04
42825,2023-05-18,-105.31,2023-04-09
42826,2021-10-29,1684.00,2021-10-01
42827,2023-09-06,3158.29,2022-11-26
42828,2023-07-24,573.65,2021-02-20
42829,2021-07-01,3344.79,2022-06-09
42830,2021-06-05,176.48,2021-03-07
42831,2023-11-24,-667.43,2022-11-17
42832,2022-03-18,1058.79,2021-08-31
42833,2021-12-26,652.57,2022-07-27
42834,2022-09-09,3698.85,2021-08-11
42835,2023-04-09,395.55,2021-03-28
42836,2022-07-24,3456.03,2022-07-27
42837,2021-01-31,-206.06,2021-06-17
42838,2023-01-25,3426.10,2021-05-12
42839,2021-01-20,-746.23,2023-04-15
42840,2021-12-07,-939.68,2023-01-23
42841,2023-01-28,-945.60,2021-04-20
42842,2022-11-30,15.16,2023-07-05
42843,2022-03-09,1283.49,2022-02-23
42844,2022-02-08,2048.39,2023-05-02
42845,2023-04-19,1831.61,2021-10-14
42846,2023-05-26,4139.27,2022-04-19
42847,2022-12-18,4038.77,2023-08-07
42848,2023-01-01,4772.16,2021-07-02
42849,2022-08-15,1465.10,2023-11-02
42850,2023-12-24,3786.38,2021-06-12
42851,2021-07-31,-412.51,2022-07-09
42852,2023-08-29,1225.74,2021-12-07
42853,2021-12-10,-961.90,2021-11-28
42854,2021-07-27,1880.13,2021-10-18
42855,2023-02-22,-176.32,2022-05-15
42856,2022-08-20,4104.38,2021-07-25
42857,2021-02-26,2752.96,2023-08-19
42858,2022-08-15,2524.32,2023-01-15
42859,2023-11-03,169.43,2021-08-06
42860,2023-11-27,-39.68,2021-09-05
42861,2023-02-03,-353.26,2021-01-24
42862,2021-06-01,3307.25,2022-08-06
42863,2022-04-20,4764.41,2021-06-26
42864,2022-07-01,-116.76,2023-11-03
42865,2023-04-30,1596.42,2022-06-02
42866,2021-05-09,3563.36,2021-06-02
42867,2022-05-25,4071.82,2023-10-24
42868,2022-07-19,872.53,2022-10-03
42869,2023-08-18,55.80,2023-05-02
42870,2022-11-10,-92.14,2021-01-24
42871,2021-11-21,3741.23,2021-02-18
42872,2023-04-07,2067.70,2021-11-09
42873,2021-09-27,1802.46,2023-10-20
42874,2022-05-11,1310.23,2021-05-07
42875,2021-08-07,4643.55,2022-04-16
42876,2022-01-08,977.91,2023-01-24
42877,2021-07-23,-501.37,2022-02-19
42878,2022-04-10,2700.33,2021-10-03
42879,2023-12-21,465.54,2021-06-27
42880,2021-10-13,-998.21,2023-01-25
42881,2021-04-17,4852.84,2022-02-24
42882,2022-04-04,1317.48,2022-07-19
42883,2021-01-06,-825.77,2021-02-07
42884,2021-03-01,-750.62,2021-11-25
42885,2022-12-14,4368.47,2023-02-02
42886,2022-04-28,4699.57,2022-08-30
42887,2023-07-11,951.27,2021-09-26
42888,2023-07-13,4698.58,2023-07-29
42889,2023-10-25,1828.39,2021-02-22
42890,2021-07-30,4137.49,2022-04-14
42891,2021-05-24,432.05,2021-11-01
42892,2023-06-24,4905.87,2023-12-24
42893,2021-08-22,1887.87,2023-09-20
42894,2022-07-10,-258.70,2021-05-12
42895,2022-03-05,4711.70,2023-04-06
42896,2021-04-23,3514.23,2023-07-12
42897,2021-01-09,4590.19,2023-06-13
42898,2022-04-19,1153.06,2023-04-28
42899,2023-12-30,4785.16,2021-10-26
42900,2023-08-26,4839.48,2023-02-03
42901,2022-07-31,-709.67,2022-07-15
42902,2023-01-20,676.90,2022-02-21
42903,2022-08-30,3040.43,2023-05-11
42904,2023-01-17,4041.21,2023-01-19
42905,2022-10-09,-428.64,2023-05-25
42906,2021-07-31,2433.61,2021-12-18
42907,2023-02-05,4088.80,2022-08-23
42908,2021-12-21,-266.21,2021-09-20
42909,2021-01-29,3729.95,2021-09-13
42910,2021-11-11,1045.11,2022-12-23
42911,2021-09-07,3341.04,2023-04-30
42912,2023-10-03,-815.01,2022-06-09
42913,2022-01-07,525.92,2021-10-12
42914,2021-03-23,3848.57,2022-02-21
42915,2022-02-17,2894.87,2022-10-08
42916,2022-09-05,4654.63,2021-10-21
42917,2022-08-20,1768.08,2021-04-06
42918,2021-07-03,3585.86,2022-07-21
42919,2021-10-05,596.68,2021-04-29
42920,2023-11-02,1831.07,2023-03-11
42921,2022-08-18,4674.56,2021-12-07
42922,2023-11-19,249.55,2021-03-02
42923,2021-10-11,1838.78,2023-06-30
42924,2022-10-11,4934.35,2021-07-22
42925,2022-02-03,228.59,2022-12-14
42926,2021-12-04,-875.46,2022-04-12
42927,2023-01-14,4730.44,2022-04-27
42928,2022-03-08,3852.34,2021-10-18
42929,2023-08-27,1466.95,2023-05-21
42930,2022-11-13,2622.42,2023-03-17
42931,2023-05-23,4464.49,2023-01-26
42932,2022-09-24,920.46,2021-10-08
42933,2021-10-20,561.56,2023-09-18
42934,2023-04-29,3790.05,2023-12-25
42935,2021-01-22,673.01,2023-06-17
42936,2023-10-20,1620.83,2021-08-14
42937,2021-07-15,-149.62,2023-12-13
42938,2022-07-10,531.11,2023-04-03
42939,2023-12-31,2229.79,2022-07-21
42940,2023-12-19,1921.93,2023-01-31
42941,2021-06-15,1289.18,2022-01-04
42942,2022-09-09,2175.64,2022-02-12
42943,2022-11-27,215.42,2022-12-25
42944,2021-08-12,186.49,2022-08-20
42945,2021-09-01,4126.14,2022-03-11
42946,2021-10-31,2174.70,2022-12-26
42947,2021-03-03,-779.82,2022-07-24
42948,2023-04-17,3764.35,2022-03-29
42949,2021-04-24,-158.47,2021-11-29
42950,2023-11-05,1162.31,2023-06-24
42951,2023-12-30,-229.90,2022-10-01
42952,2023-04-14,3497.14,2023-09-27
42953,2021-02-08,-898.07,2023-04-15
42954,2021-12-31,307.84,2023-12-23
42955,2023-11-16,-191.42,2023-12-01
42956,2023-01-17,4109.38,2023-08-13
42957,2022-09-11,2726.67,2022-01-22
42958,2023-07-12,3785.15,2023-01-30
42959,2023-01-02,2998.64,2021-11-27
42960,2022-07-08,4015.29,2023-05-16
42961,2022-06-29,596.94,2022-04-20
42962,2022-04-21,4122.90,2023-02-18
42963,2022-02-20,2881.16,2022-11-10
42964,2022-01-07,3286.39,2022-12-25
42965,2022-07-09,296.23,2023-04-13
42966,2023-02-21,2671.43,2022-01-31
42967,2022-06-27,4438.34,2023-02-13
42968,2023-08-10,2618.34,2022-03-21
42969,2023-10-06,814.21,2023-03-01
42970,2023-05-12,232.70,2021-05-30
42971,2023-07-05,4961.85,2022-05-27
42972,2023-12-06,4487.29,2022-10-29
42973,2022-08-31,1968.56,2021-02-05
42974,2021-12-17,4683.29,2021-06-12
42975,2021-02-03,1013.05,2021-12-18
42976,2021-12-09,-656.65,2023-02-28
42977,2022-06-16,2102.81,2021-08-10
42978,2022-10-03,4071.12,2021-04-12
42979,2022-01-02,1552.05,2021-11-02
42980,2022-09-10,3163.00,2023-06-21
42981,2023-12-14,2833.22,2022-10-10
42982,2021-11-15,2276.15,2023-04-29
42983,2022-12-25,-332.89,2023-03-31
42984,2023-05-27,1992.72,2021-09-10
42985,2021-09-05,4210.22,2022-06-12
42986,2023-06-14,2061.03,2022-02-16
42987,2023-06-22,2110.88,2021-08-03
42988,2022-07-01,227.82,2022-03-27
42989,2023-04-19,739.82,2022-11-08
42990,2023-05-20,-628.35,2021-08-27
42991,2022-12-07,3084.97,2021-07-17
42992,2022-02-20,3027.58,2022-08-21
42993,2022-05-25,2907.72,2021-10-15
42994,2023-03-02,799.02,2021-11-24
42995,2021-01-16,228.91,2022-08-04
42996,2022-04-20,211.30,2023-11-25
42997,2021-01-23,4495.84,2021-07-19
42998,2023-01-15,1826.18,2021-12-15
42999,2023-08-05,1631.51,2021-05-02
43000,2023-03-14,2856.19,2022-08-18
43001,2023-08-03,-903.07,2021-06-04
43002,2021-04-24,-154.98,2022-02-17
43003,2023-08-04,2359.92,2021-01-24
43004,2023-02-24,4013.10,2022-05-12
43005,2022-09-25,4489.78,2022-10-16
43006,2023-06-15,2649.08,2022-03-29
43007,2021-09-01,4654.70,2021-08-29
43008,2021-12-22,-651.86,2022-04-26
43009,2021-09-18,4233.19,2022-09-05
43010,2022-03-23,3472.39,2022-03-05
43011,2022-08-27,496.85,2021-08-03
43012,2021-01-05,-974.25,2023-07-18
43013,2023-02-18,3676.06,2021-06-04
43014,2022-01-07,140.25,2022-06-11
43015,2022-11-29,3534.33,2023-12-31
43016,2022-02-19,195.78,2023-10-26
43017,2022-09-01,4629.04,2023-09-18
43018,2021-03-07,4873.42,2022-12-10
43019,2022-10-30,539.48,2023-03-09
43020,2021-12-30,736.44,2021-10-27
43021,2022-01-13,319.68,2023-01-17
43022,2023-04-04,4075.43,2021-06-16
43023,2022-03-08,2963.63,2023-07-22
43024,2021-07-06,3957.64,2022-11-21
43025,2021-09-15,-162.10,2021-12-20
43026,2021-02-18,4368.70,2021-07-07
43027,2021-03-19,4105.96,2022-05-17
43028,2021-08-09,3310.43,2022-03-08
43029,2022-01-28,2545.13,2023-08-23
43030,2022-01-04,2547.88,2022-11-25
43031,2021-10-12,3371.17,2022-10-07
43032,2022-06-18,4857.18,2021-09-27
43033,2022-12-27,1125.34,2023-05-26
43034,2022-03-02,4230.65,2021-05-18
43035,2021-02-09,3649.60,2023-11-05
43036,2023-12-08,-304.02,2021-07-01
43037,2021-07-17,-227.45,2023-09-12
43038,2021-09-30,-911.54,2023-08-26
43039,2021-10-14,4471.74,2021-02-25
43040,2023-04-16,403.15,2021-05-20
43041,2023-04-26,1416.01,2021-04-22
43042,2021-02-20,4378.92,2023-07-11
43043,2021-01-04,2426.94,2021-04-02
43044,2022-12-02,4263.61,2023-07-02
43045,2022-01-22,13.44,2021-04-14
43046,2022-12-01,-676.16,2023-11-04
43047,2023-07-26,1801.30,2023-12-19
43048,2023-03-28,4264.71,2021-04-15
43049,2021-01-12,737.46,2022-03-03
43050,2022-01-08,620.17,2022-06-07
43051,2021-09-12,2190.11,2022-01-16
43052,2021-07-11,1431.38,2022-11-28
43053,2023-09-03,4302.12,2022-12-19
43054,2021-02-09,4660.28,2023-07-18
43055,2021-12-08,3667.41,2021-10-06
43056,2023-05-13,2043.08,2021-03-05
43057,2022-07-12,3605.22,2021-01-09
43058,2021-09-25,4764.61,2021-06-03
43059,2021-01-16,1039.89,2022-05-11
43060,2022-11-24,-576.31,2023-01-23
43061,2021-07-06,-192.44,2021-09-23
43062,2021-10-14,4453.64,2023-02-28
43063,2022-07-27,1096.87,2023-08-20
43064,2022-05-29,364.79,2022-10-05
43065,2022-08-28,4798.23,2021-05-11
43066,2023-09-08,1273.37,2022-04-30
43067,2022-01-16,1249.25,2023-07-31
43068,2022-12-18,4037.79,2023-10-16
43069,2021-01-12,262.32,2022-04-23
43070,2022-03-22,2437.45,2022-07-21
43071,2023-09-14,2466.82,2021-01-14
43072,2022-01-17,2085.28,2023-06-06
43073,2021-04-23,359.28,2021-08-25
43074,2022-04-19,813.43,2023-03-25
43075,2021-01-30,2976.66,2022-01-01
43076,2023-09-08,320.54,2021-08-22
43077,2023-03-20,1917.37,2021-11-21
43078,2023-06-04,2941.35,2022-10-22
43079,2021-08-19,1765.23,2021-07-08
43080,2021-11-29,4740.75,2022-06-29
43081,2021-05-24,970.97,2022-10-17
43082,2021-04-07,3709.64,2022-06-05
43083,2022-12-14,2911.44,2022-07-21
43084,2023-10-12,509.56,2021-11-03
43085,2021-11-13,4457.77,2022-11-06
43086,2023-01-22,1368.78,2022-01-24
43087,2023-12-19,-361.59,2023-08-28
43088,2021-12-14,451.76,2021-07-31
43089,2022-03-15,1366.75,2021-09-24
43090,2021-03-13,3745.22,2023-08-05
43091,2023-10-13,3814.60,2022-11-23
43092,2023-08-05,3866.23,2022-09-06
43093,2021-04-08,4955.39,2021-11-30
43094,2021-01-03,1449.70,2021-10-01
43095,2021-01-09,558.48,2022-06-28
43096,2023-07-12,49.35,2021-10-17
43097,2022-08-20,-934.54,2021-09-20
43098,2021-04-23,-306.66,2022-11-08
43099,2022-05-03,1159.16,2021-08-03
43100,2023-03-23,3824.71,2021-11-24
43101,2023-04-23,2894.65,2022-12-08
43102,2021-09-03,-273.83,2023-12-25
43103,2023-08-10,-500.36,2021-05-26
43104,2023-07-14,2835.79,2021-12-26
43105,2021-05-13,-949.12,2021-06-30
43106,2023-12-17,3473.80,2022-01-04
43107,2023-10-03,2311.27,2022-05-26
43108,2022-11-28,-643.29,2021-02-07
43109,2021-07-29,-149.51,2021-02-18
43110,2021-08-10,4004.14,2021-06-09
43111,2022-01-25,4588.80,2022-10-19
43112,2023-06-26,-198.73,2021-07-16
43113,2022-07-12,1478.74,2022-10-20
43114,2022-10-14,-871.51,2021-10-18
43115,2023-10-17,1223.55,2021-04-08
43116,2023-09-27,-961.75,2023-02-08
43117,2022-12-24,3502.97,2021-12-17
43118,2022-11-10,-239.17,2023-02-08
43119,2021-07-30,-144.16,2023-10-28
43120,2023-10-09,1119.26,2022-03-21
43121,2021-01-22,3885.81,2023-12-10
43122,2023-01-26,587.01,2023-12-18
43123,2023-01-27,3388.26,2021-04-22
43124,2022-07-24,2495.19,2022-12-14
43125,2021-06-24,2562.71,2022-01-07
43126,2022-05-25,3922.55,2022-10-05
43127,2021-04-23,427.56,2021-07-18
43128,2022-03-24,4251.71,2022-08-05
43129,2023-07-17,507.16,2023-07-20
43130,2023-01-11,1537.48,2021-04-03
43131,2023-06-24,-982.06,2023-07-23
43132,2023-07-16,2484.54,2022-12-25
43133,2021-08-14,167.65,2023-11-06
43134,2021-05-25,-412.12,2022-05-05
43135,2023-12-16,1444.82,2023-08-16
43136,2023-08-29,-486.96,2023-12-26
43137,2023-11-07,3147.94,2023-11-27
43138,2022-12-09,1132.71,2021-03-21
43139,2021-02-18,2702.22,2021-12-24
43140,2022-05-12,1231.38,2021-02-22
43141,2023-08-15,3851.83,2021-06-05
43142,2021-02-09,4872.20,2023-08-10
43143,2021-11-29,2793.82,2021-05-23
43144,2023-07-16,758.29,2021-07-02
43145,2021-06-10,3663.10,2022-07-11
43146,2021-08-29,2810.91,2022-06-17
43147,2023-08-29,3673.88,2023-06-01
43148,2022-09-30,776.77,2022-07-08
43149,2022-11-21,2247.87,2023-07-03
43150,2021-07-31,2353.50,2022-01-30
43151,2022-10-25,-249.96,2021-11-21
43152,2022-03-17,-610.05,2023-03-05
43153,2022-11-04,4388.53,2022-11-16
43154,2023-08-09,3813.54,2021-10-09
43155,2022-10-25,882.87,2023-01-26
43156,2023-05-10,-177.01,2022-01-28
43157,2022-10-22,3142.77,2021-05-19
43158,2021-11-27,2271.08,2023-08-29
43159,2023-07-08,1935.97,2023-03-11
43160,2022-11-10,4468.73,2022-11-16
43161,2023-01-01,898.19,2021-03-09
43162,2021-05-25,-361.39,2023-02-26
43163,2022-09-24,1708.59,2021-09-14
43164,2021-08-30,2639.80,2021-03-22
43165,2023-09-20,2689.06,2021-06-18
43166,2021-09-05,-994.33,2023-02-24
43167,2021-03-13,4743.15,2023-07-26
43168,2021-10-23,3161.09,2022-09-17
43169,2021-01-21,2907.91,2022-01-10
43170,2022-09-28,1819.44,2022-06-14
43171,2021-08-08,4841.86,2023-09-09
43172,2023-02-18,-793.00,2021-12-24
43173,2021-09-08,2174.17,2022-06-10
43174,2022-01-16,3309.42,2022-01-12
43175,2022-11-04,2289.13,2021-09-27
43176,2022-12-11,2504.23,2022-09-21
43177,2023-07-31,517.29,2023-04-06
43178,2022-08-26,3977.59,2022-10-27
43179,2023-11-20,2797.59,2023-04-29
43180,2023-03-02,3897.71,2021-02-14
43181,2023-07-26,259.32,2023-09-24
43182,2023-04-14,-736.53,2022-05-20
43183,2021-12-17,4224.84,2021-12-02
43184,2022-04-08,2316.90,2023-12-28
43185,2022-08-27,2725.67,2021-09-09
43186,2022-04-10,1293.31,2021-03-03
43187,2022-07-14,1833.16,2022-01-28
43188,2021-05-23,3251.15,2023-05-24
43189,2021-12-09,2587.10,2022-08-26
43190,2023-09-19,613.53,2023-08-27
43191,2022-12-20,1249.15,2021-10-17
43192,2023-04-07,4199.22,2021-08-17
43193,2023-10-01,2308.46,2021-03-21
43194,2023-02-27,-549.26,2023-01-16
43195,2023-03-01,1263.16,2021-07-09
43196,2021-02-22,4460.72,2023-04-14
43197,2022-05-15,1398.65,2022-11-30
43198,2023-12-05,3644.40,2023-11-29
43199,2023-12-28,2046.24,2023-06-01
43200,2023-05-13,3378.97,2023-12-05
43201,2022-03-18,3533.90,2021-07-13
43202,2023-12-25,1968.65,2022-04-08
43203,2022-04-16,2690.81,2023-09-03
43204,2022-11-29,4585.22,2021-03-08
43205,2021-01-27,-914.92,2022-11-15
43206,2021-12-08,3108.30,2022-07-10
43207,2023-12-06,4092.69,2022-10-06
