id,transaction_date,amount,created_at
2515,2021-12-13,3156.56,2021-07-13
2516,2023-02-04,3127.48,2021-09-11
2517,2023-06-11,2482.57,2022-01-28
2518,2022-06-19,886.84,2021-06-17
2519,2022-03-16,415.06,2022-03-29
2520,2021-10-18,1504.59,2021-09-13
2521,2021-08-13,4887.04,2022-10-26
2522,2021-02-21,3773.33,2021-09-15
2523,2022-05-05,1957.63,2023-05-11
2524,2021-12-06,2257.55,2022-03-19
2525,2021-01-09,2410.47,2021-06-19
2526,2022-09-08,646.57,2022-05-01
2527,2021-03-23,3659.61,2022-05-23
2528,2021-10-28,1933.61,2021-08-17
2529,2021-03-16,441.73,2021-04-21
2530,2023-10-28,4935.81,2022-01-15
2531,2021-03-24,3441.99,2021-08-12
2532,2022-12-22,1149.85,2022-06-17
2533,2023-05-18,-670.51,2022-04-03
2534,2022-10-31,-285.58,2021-01-03
2535,2023-03-15,3493.89,2023-03-24
2536,2023-04-05,1561.91,2021-05-04
2537,2022-03-06,1064.65,2023-10-20
2538,2021-07-11,2299.88,2021-01-11
2539,2021-09-25,345.55,2023-07-09
2540,2022-03-10,2631.53,2022-12-21
2541,2021-07-17,1667.14,2021-07-13
2542,2022-09-03,3017.09,2022-02-26
2543,2022-04-14,3356.76,2023-04-23
2544,2021-08-30,2921.80,2022-01-25
2545,2022-09-08,882.02,2021-01-24
2546,2022-07-14,3653.27,2023-08-04
2547,2023-01-29,2049.45,2021-07-16
2548,2022-04-28,2697.76,2022-12-23
2549,2021-07-12,1601.40,2023-12-16
2550,2022-11-20,3655.69,2023-02-27
2551,2023-01-03,366.07,2021-07-15
2552,2022-09-27,3913.25,2021-02-20
2553,2021-07-20,3139.38,2022-09-03
2554,2023-12-01,57.70,2021-03-04
2555,2022-12-04,474.26,2023-12-25
2556,2022-01-13,519.71,2023-07-01
2557,2022-06-21,-55.30,2023-05-08
2558,2021-09-21,4929.45,2022-07-03
2559,2022-03-08,1673.18,2021-03-31
2560,2021-02-27,3119.98,2023-03-02
2561,2022-12-31,664.46,2022-01-11
2562,2023-02-26,4209.53,2023-08-25
2563,2023-11-03,1202.09,2022-05-04
2564,2023-07-09,866.52,2021-09-06
2565,2021-10-20,258.94,2022-06-07
2566,2023-05-18,2247.52,2023-09-19
2567,2023-05-14,2104.88,2023-03-12
2568,2021-12-07,-779.55,2022-03-07
2569,2022-01-07,10.98,2023-12-23
2570,2021-01-13,1461.27,2022-07-11
2571,2022-12-21,313.30,2022-09-06
2572,2022-09-10,2646.38,2022-05-23
2573,2022-10-07,1989.68,2022-01-11
2574,2022-08-02,-976.62,2021-03-31
2575,2021-05-02,4922.74,2023-03-14
2576,2022-12-08,382.49,2021-11-23
2577,2023-02-07,2399.86,2021-09-12
2578,2023-12-06,1018.55,2023-11-15
2579,2023-11-18,1055.28,2021-06-03
2580,2021-02-20,-269.95,2021-06-08
2581,2023-01-01,417.29,2022-03-18
2582,2022-08-23,3453.19,2022-08-17
2583,2023-12-17,1568.42,2023-10-05
2584,2023-04-15,4943.41,2023-08-17
2585,2023-05-27,72.89,2021-03-10
2586,2021-10-05,2715.30,2021-04-13
2587,2022-03-27,905.35,2021-07-18
2588,2023-12-06,3141.01,2022-06-10
2589,2021-04-26,4804.03,2022-06-06
2590,2021-09-01,-129.64,2023-05-08
2591,2022-05-26,4259.39,2023-03-31
2592,2023-11-30,354.76,2022-04-08
2593,2021-02-24,4318.09,2023-10-24
2594,2023-11-28,489.07,2023-03-05
2595,2022-07-27,1130.63,2022-08-25
2596,2022-09-26,3207.83,2021-09-19
2597,2022-01-03,401.21,2023-10-29
2598,2021-06-16,589.80,2023-08-05
2599,2021-07-16,3075.02,2021-08-14
2600,2022-01-06,4167.07,2023-01-27
2601,2021-08-25,3490.90,2022-07-31
2602,2023-06-10,3677.83,2023-10-29
2603,2023-12-30,1253.54,2022-05-05
2604,2021-04-20,1828.18,2021-10-18
2605,2023-09-18,2035.64,2023-11-21
2606,2021-01-09,4462.69,2023-02-05
2607,2022-07-31,2610.50,2021-12-13
2608,2023-06-06,-447.48,2021-08-26
2609,2023-05-11,2922.96,2023-09-24
2610,2021-02-10,159.28,2023-07-26
2611,2022-05-13,2720.78,2022-09-08
2612,2023-02-01,4405.95,2023-07-25
2613,2021-06-13,1735.34,2021-04-18
2614,2023-03-19,4521.65,2023-11-21
2615,2022-09-16,-94.15,2022-10-26
2616,2021-04-20,3278.92,2022-10-27
2617,2023-02-04,2291.37,2022-07-03
2618,2023-01-24,2728.00,2023-06-28
2619,2022-04-15,2887.53,2022-08-17
2620,2023-12-19,4603.20,2022-12-23
2621,2021-11-13,2845.12,2022-07-04
2622,2022-06-18,1685.98,2021-01-04
2623,2021-01-27,16.13,2021-11-19
2624,2021-05-13,3113.15,2021-09-20
2625,2021-01-11,2107.55,2023-03-18
2626,2022-11-10,3724.77,2021-03-13
2627,2021-05-08,4864.28,2023-04-26
2628,2021-09-28,4126.18,2021-04-19
2629,2023-08-25,4861.58,2022-08-29
2630,2022-04-16,1287.96,2022-07-23
2631,2022-07-15,169.27,2023-04-11
2632,2023-11-05,-500.56,2021-05-05
2633,2022-08-28,4632.65,2021-03-13
2634,2021-04-10,1229.51,2022-09-01
2635,2021-01-28,3564.32,2023-07-26
2636,2023-11-08,3774.54,2021-08-20
2637,2021-10-26,1230.24,2021-04-13
2638,2021-11-03,4689.06,2021-04-15
2639,2021-05-27,468.89,2021-02-21
2640,2022-08-04,4427.19,2022-05-17
2641,2023-12-12,1154.94,2021-09-02
2642,2023-02-14,3771.26,2023-03-13
2643,2021-11-23,4132.73,2021-10-05
2644,2021-06-22,8.42,2023-02-21
2645,2021-10-17,-446.67,2022-06-03
2646,2021-10-18,3740.75,2021-11-08
2647,2021-02-05,1481.68,2022-02-10
2648,2022-11-08,3791.25,2021-08-02
2649,2022-01-20,3170.91,2023-04-21
2650,2023-06-23,3940.66,2023-01-03
2651,2023-05-05,2336.45,2022-12-01
2652,2022-05-18,-956.30,2022-12-12
2653,2023-02-17,3881.21,2023-03-15
2654,2022-01-10,3591.30,2021-08-14
2655,2022-10-11,4066.83,2021-08-03
2656,2022-02-19,349.00,2023-07-16
2657,2021-04-11,4625.98,2021-06-16
2658,2021-01-08,1228.26,2023-02-07
2659,2022-11-26,3303.41,2023-03-31
2660,2021-09-19,3392.81,2023-09-22
2661,2023-08-08,1350.22,2021-09-07
2662,2021-11-23,-23.12,2023-01-14
2663,2021-12-08,-64.72,2022-12-31
2664,2021-06-16,647.72,2023-02-09
2665,2021-04-24,1151.68,2023-09-02
2666,2022-01-16,3757.75,2023-02-05
2667,2021-01-04,-595.21,2022-03-19
2668,2022-05-23,608.42,2022-06-14
2669,2021-04-21,4047.51,2021-08-20
2670,2023-11-11,2181.00,2023-09-11
2671,2023-12-14,2114.85,2023-07-03
2672,2022-03-31,1491.97,2023-06-07
2673,2022-07-19,3529.60,2021-06-14
2674,2021-08-05,4439.32,2023-05-10
2675,2023-05-15,-699.42,2021-02-04
2676,2023-11-10,2166.04,2021-04-18
2677,2021-02-02,428.04,2021-08-03
2678,2023-08-01,2024.77,2023-04-08
2679,2022-12-16,1250.91,2021-10-15
2680,2023-07-19,3516.30,2022-05-26
2681,2022-11-07,4632.79,2023-05-13
2682,2023-03-19,2269.78,2023-06-30
2683,2022-06-29,3666.27,2022-08-04
2684,2023-03-25,-14.84,2023-07-07
2685,2023-10-11,1367.11,2021-11-26
2686,2023-10-05,4271.38,2023-04-19
2687,2022-01-08,3089.27,2023-07-08
2688,2021-08-01,4456.68,2023-07-18
2689,2022-06-16,869.73,2021-05-03
2690,2021-04-17,860.97,2023-08-07
2691,2021-03-23,1160.35,2023-05-11
2692,2023-09-24,3670.27,2022-03-28
2693,2023-06-21,-475.32,2022-12-07
2694,2021-10-18,3690.02,2022-01-12
2695,2023-11-06,1340.78,2023-05-21
2696,2022-10-28,3552.54,2022-09-19
2697,2022-02-05,837.46,2021-01-13
2698,2023-01-19,2601.82,2022-09-12
2699,2023-07-24,1051.70,2023-09-24
2700,2022-12-01,3195.87,2022-09-19
2701,2021-09-23,1484.47,2022-03-21
2702,2023-07-01,-29.31,2022-07-04
2703,2021-05-23,910.86,2023-04-11
2704,2023-11-04,2297.04,2023-03-19
2705,2023-08-30,393.78,2022-03-04
2706,2021-07-26,710.14,2023-09-17
2707,2021-04-01,1789.03,2021-05-10
2708,2022-05-22,4076.62,2023-05-08
2709,2022-11-13,1549.51,2022-05-13
2710,2021-09-03,975.35,2022-01-23
2711,2021-07-26,745.71,2021-02-01
2712,2022-06-13,196.01,2023-03-03
2713,2022-11-23,2455.20,2021-02-10
2714,2021-12-01,-83.73,2022-08-24
2715,2023-10-17,4437.27,2022-08-10
2716,2022-08-04,1874.63,2023-10-13
2717,2021-02-28,1248.40,2021-10-18
2718,2023-01-03,1172.57,2021-08-18
2719,2021-02-15,2175.32,2023-07-19
2720,2021-04-30,3044.89,2021-06-01
2721,2022-01-08,4909.19,2022-07-13
2722,2021-10-10,4911.39,2021-10-24
2723,2022-09-27,2716.24,2022-01-09
2724,2021-08-23,1640.04,2021-12-18
2725,2023-01-06,802.71,2022-12-14
2726,2021-07-29,-285.62,2021-07-02
2727,2023-01-02,289.65,2023-01-11
2728,2023-07-07,331.33,2022-03-29
2729,2023-09-05,3786.64,2022-09-14
2730,2023-11-10,4538.24,2022-01-14
2731,2023-01-06,-880.40,2022-02-27
2732,2021-04-23,3216.91,2023-07-27
2733,2022-01-04,2905.20,2022-04-09
2734,2022-04-01,1053.42,2023-11-22
2735,2021-03-28,1196.79,2022-01-27
2736,2022-06-19,1659.30,2023-03-22
2737,2022-09-26,2940.47,2023-05-13
2738,2021-11-01,1621.45,2023-12-11
2739,2023-08-09,3743.88,2022-05-29
2740,2023-06-09,2303.76,2021-01-12
2741,2023-03-16,943.04,2021-09-25
2742,2021-08-11,4746.54,2022-10-30
2743,2021-06-25,1540.36,2022-07-19
2744,2021-06-21,3745.10,2023-01-22
2745,2021-03-07,2559.12,2023-02-07
2746,2022-08-16,858.90,2022-07-16
2747,2021-01-21,916.36,2021-10-09
2748,2022-04-17,4508.50,2023-06-13
2749,2021-04-21,1159.68,2021-04-18
2750,2023-01-01,1840.45,2021-11-22
2751,2021-07-04,1188.09,2022-08-21
2752,2021-12-02,4632.99,2023-05-20
2753,2021-11-18,485.38,2021-01-21
2754,2021-02-24,127.67,2022-12-13
2755,2022-04-02,3061.03,2023-05-29
2756,2021-02-08,3883.68,2022-04-27
2757,2021-08-16,1363.66,2023-08-28
2758,2021-08-23,4506.85,2021-05-03
2759,2023-02-03,2507.74,2023-05-03
2760,2022-11-05,2021.36,2021-03-21
2761,2023-10-13,4452.83,2022-07-16
2762,2022-06-18,1894.12,2023-09-04
2763,2021-05-16,3401.49,2023-09-22
2764,2023-01-27,2942.81,2023-04-23
2765,2021-07-13,-507.48,2022-07-11
2766,2023-06-30,-887.86,2023-06-08
2767,2023-12-09,1944.87,2023-01-09
2768,2023-01-27,1834.25,2022-07-11
2769,2022-09-29,2683.67,2021-02-04
2770,2021-02-18,3511.40,2023-02-17
2771,2023-01-31,1064.91,2023-05-27
2772,2021-03-06,-187.04,2023-10-30
2773,2021-12-04,4512.93,2022-07-12
2774,2022-01-17,4807.85,2023-06-05
2775,2022-08-08,957.41,2021-02-17
2776,2022-12-06,4657.44,2023-06-11
2777,2021-03-20,3098.70,2022-12-10
2778,2022-03-24,-960.93,2021-04-10
2779,2021-09-24,3327.17,2021-07-06
2780,2022-02-06,4659.86,2022-07-29
2781,2023-03-13,3763.36,2021-05-30
2782,2022-09-27,2914.52,2021-05-18
2783,2023-11-22,3699.86,2023-01-05
2784,2022-07-21,4776.14,2022-02-01
2785,2023-12-31,1692.90,2021-05-16
2786,2023-10-03,4855.88,2023-04-02
2787,2022-11-21,2259.15,2021-02-03
2788,2022-05-03,742.82,2022-04-27
2789,2023-05-31,4773.90,2021-03-13
2790,2023-05-10,995.57,2021-04-25
2791,2022-12-03,2455.73,2021-03-02
2792,2021-11-10,4469.08,2022-02-28
2793,2021-07-25,1391.01,2021-10-05
2794,2022-01-13,2654.88,2021-05-09
2795,2022-08-06,-465.86,2023-02-02
2796,2021-03-27,892.07,2022-11-18
2797,2022-04-16,-958.76,2021-01-10
2798,2022-05-27,-180.92,2022-06-17
2799,2023-07-20,2097.64,2023-11-09
2800,2021-07-16,456.30,2023-10-10
2801,2023-08-26,3392.88,2023-05-17
2802,2021-10-04,2142.11,2023-01-13
2803,2021-10-26,-973.73,2021-04-18
2804,2022-01-08,4241.09,2021-11-30
2805,2023-12-28,3649.47,2022-07-04
2806,2021-09-29,3291.00,2022-04-05
2807,2022-03-26,3184.70,2021-10-24
2808,2021-06-05,1444.52,2022-06-15
2809,2021-05-31,4019.19,2021-06-21
2810,2023-07-27,2002.72,2022-07-07
2811,2023-02-28,3677.97,2021-05-19
2812,2023-10-14,3030.20,2021-01-16
2813,2023-02-16,-600.15,2021-07-27
2814,2022-02-10,1723.64,2022-03-09
2815,2021-04-23,843.08,2022-01-04
2816,2021-11-27,4513.84,2021-12-13
2817,2022-10-09,1762.52,2021-10-27
2818,2023-03-05,-121.88,2023-09-16
2819,2023-05-23,-52.68,2023-09-16
2820,2023-10-02,1577.92,2023-05-12
2821,2023-04-20,17.27,2022-10-12
2822,2021-06-04,-81.18,2023-03-20
2823,2022-09-12,2289.18,2023-11-16
2824,2021-01-29,-261.45,2022-05-31
2825,2021-07-02,1285.13,2023-01-03
2826,2021-03-20,2089.37,2022-01-04
2827,2023-12-08,1586.26,2022-09-23
2828,2021-01-13,2107.52,2021-03-19
2829,2022-08-27,4460.66,2023-08-23
2830,2023-08-02,1200.28,2021-08-22
2831,2021-09-24,-386.96,2023-11-11
2832,2021-10-19,4964.70,2021-02-11
2833,2022-07-09,1367.99,2021-10-28
2834,2021-03-09,2160.39,2021-03-18
2835,2022-12-23,2344.60,2022-02-06
2836,2022-04-18,4991.05,2022-07-15
2837,2022-12-30,3491.88,2023-05-26
2838,2021-10-01,1218.90,2023-09-02
2839,2021-05-11,1573.72,2021-09-11
2840,2022-07-15,3965.40,2022-05-04
2841,2021-08-31,618.39,2022-08-02
2842,2023-01-29,2690.55,2021-03-14
2843,2021-04-28,-709.48,2021-05-24
2844,2021-09-25,903.70,2022-09-26
2845,2021-05-03,4278.92,2021-10-28
2846,2021-03-11,3400.56,2022-03-25
2847,2021-12-11,2060.66,2021-05-27
2848,2022-09-04,-139.91,2021-02-22
2849,2023-12-03,4842.21,2021-03-20
2850,2021-03-29,2344.24,2023-12-29
2851,2022-04-10,849.28,2023-06-15
2852,2021-11-09,613.63,2022-05-11
2853,2023-12-29,-813.52,2021-04-19
2854,2022-12-14,-806.25,2021-07-08
2855,2023-12-10,-598.15,2021-05-31
2856,2023-09-06,1191.46,2022-02-27
2857,2022-12-20,-934.86,2021-08-22
2858,2021-05-01,1554.46,2021-05-11
2859,2022-11-30,232.20,2021-05-25
2860,2021-01-28,1594.42,2022-05-08
2861,2021-07-04,936.95,2023-11-22
2862,2021-05-31,1678.64,2022-12-30
2863,2022-12-28,2358.70,2021-05-11
2864,2023-09-03,177.90,2021-11-21
2865,2021-05-03,-424.21,2023-02-14
2866,2022-01-27,-790.61,2021-03-30
2867,2023-04-02,727.89,2023-12-07
2868,2021-11-12,-46.66,2023-09-01
2869,2022-05-29,2482.36,2022-04-04
2870,2021-02-08,4708.34,2021-01-06
2871,2022-12-01,2301.40,2021-05-24
2872,2023-06-01,2991.44,2022-09-11
2873,2022-04-27,2955.11,2022-09-12
2874,2021-11-23,3980.22,2023-05-27
2875,2022-04-14,1201.81,2023-01-13
2876,2021-04-14,2653.75,2021-08-15
2877,2021-05-18,467.16,2022-08-22
2878,2023-12-30,1104.79,2022-04-14
2879,2023-08-21,-961.97,2023-05-25
2880,2021-12-21,4090.36,2021-06-21
2881,2023-02-20,4190.30,2021-07-06
2882,2022-09-20,3043.17,2023-02-05
2883,2023-05-31,1969.18,2022-01-16
2884,2021-04-01,1036.13,2023-05-04
2885,2022-09-23,1971.51,2023-04-25
2886,2022-01-26,1271.99,2022-09-17
2887,2021-02-06,3368.47,2022-03-30
2888,2022-12-09,3338.22,2021-05-14
2889,2023-05-16,1795.29,2021-11-03
2890,2023-03-26,2413.68,2023-10-03
2891,2023-10-20,2578.56,2022-12-30
2892,2021-12-20,797.08,2023-03-15
2893,2022-12-05,1282.35,2021-11-14
2894,2023-09-29,2119.81,2023-12-16
2895,2023-03-08,932.87,2022-01-23
2896,2022-09-14,1602.02,2021-11-28
2897,2021-01-08,4420.24,2021-02-03
2898,2021-02-13,1478.40,2023-01-09
2899,2023-09-01,2115.73,2023-06-24
2900,2021-12-29,4.77,2021-03-11
2901,2022-07-25,4222.98,2023-08-03
2902,2021-08-28,1575.19,2023-01-02
2903,2023-02-25,2748.88,2023-04-02
2904,2022-10-29,-253.24,2023-10-12
2905,2023-06-27,854.83,2023-11-28
2906,2022-08-16,4544.26,2022-01-30
2907,2022-02-25,1602.69,2023-03-27
2908,2022-06-02,674.25,2021-02-27
2909,2021-02-22,763.50,2021-02-03
2910,2022-01-10,4833.77,2022-06-20
2911,2022-01-12,1088.74,2021-06-21
2912,2021-11-24,-751.90,2023-07-14
2913,2023-04-03,40.84,2023-07-27
2914,2022-10-13,3144.13,2022-09-19
2915,2021-07-23,1234.38,2021-01-29
2916,2021-12-05,1691.58,2021-07-05
2917,2021-06-22,1572.76,2023-02-04
2918,2022-09-01,3486.57,2022-05-27
2919,2023-08-03,3238.42,2023-07-16
2920,2021-12-08,-803.84,2021-08-05
2921,2023-05-01,1152.91,2023-11-21
2922,2023-05-01,3643.86,2021-05-03
2923,2021-07-09,140.30,2022-09-27
2924,2022-09-26,2879.50,2022-02-19
2925,2023-01-08,3238.52,2021-05-27
2926,2023-01-08,-569.31,2022-06-23
2927,2022-04-14,2934.93,2022-06-18
2928,2023-04-10,2480.99,2023-07-05
2929,2022-07-25,3240.11,2021-07-01
2930,2021-03-23,4225.63,2022-02-19
2931,2021-12-21,3597.58,2022-07-28
2932,2022-09-25,133.93,2023-10-12
2933,2023-07-25,1787.18,2023-06-08
2934,2022-01-27,2501.20,2021-08-04
2935,2022-05-09,1829.71,2021-09-24
2936,2022-02-23,1527.92,2021-02-19
2937,2021-09-24,3002.85,2022-07-07
2938,2021-11-01,448.66,2022-07-16
2939,2022-10-08,4612.47,2021-03-11
2940,2022-02-19,4458.37,2023-04-20
2941,2023-02-23,3807.96,2023-09-26
2942,2022-12-12,2617.02,2023-10-17
2943,2023-11-29,1990.18,2021-02-02
2944,2021-04-23,2965.38,2023-06-14
2945,2023-08-23,1703.16,2023-07-29
2946,2021-05-27,4544.97,2023-09-01
2947,2021-08-20,3275.71,2021-01-27
2948,2021-12-17,1154.54,2021-01-15
2949,2021-11-05,3728.07,2022-12-09
2950,2021-08-20,2297.88,2023-06-06
2951,2022-05-18,3996.86,2023-08-17
2952,2023-05-05,1946.59,2021-08-24
2953,2021-03-06,1638.61,2022-01-27
2954,2022-10-26,3894.15,2021-02-26
2955,2022-10-02,366.46,2021-07-27
2956,2023-10-06,3276.58,2021-03-27
2957,2021-05-18,154.66,2021-08-14
2958,2023-03-08,2391.67,2021-02-25
2959,2021-02-12,3125.77,2022-01-16
2960,2021-11-15,3117.93,2022-08-23
2961,2022-08-13,4361.91,2023-10-26
2962,2023-07-16,659.78,2021-06-17
2963,2023-04-09,1061.37,2023-07-18
2964,2021-05-03,3010.86,2023-03-16
2965,2021-06-03,3784.65,2022-05-02
2966,2023-02-08,4558.03,2021-04-06
2967,2022-04-28,2718.90,2023-11-27
2968,2022-12-16,-618.49,2021-08-02
2969,2021-06-20,2153.21,2021-03-20
2970,2021-05-04,-135.89,2023-05-17
2971,2023-05-05,547.72,2022-11-14
2972,2023-11-05,4191.57,2022-03-31
2973,2023-08-17,654.30,2021-01-06
2974,2022-02-13,4386.42,2022-07-25
2975,2023-02-05,1803.70,2022-11-02
2976,2022-02-13,2374.50,2021-04-17
2977,2023-08-23,244.93,2022-11-23
2978,2022-08-07,4337.77,2021-01-29
2979,2023-12-31,3928.70,2023-11-06
2980,2023-12-30,3130.37,2021-08-13
2981,2023-12-30,1689.39,2022-09-30
2982,2023-10-10,2374.74,2023-05-10
2983,2022-06-28,3445.45,2021-08-21
2984,2023-05-10,3037.30,2023-05-07
2985,2022-11-06,4491.75,2021-11-14
2986,2023-08-02,2437.87,2023-10-17
2987,2023-01-21,3653.02,2021-03-22
2988,2022-11-06,353.49,2021-08-13
2989,2021-10-21,2645.45,2022-05-26
2990,2023-10-11,2785.23,2023-10-03
2991,2021-08-25,1489.73,2023-05-21
2992,2023-04-06,3015.00,2021-02-14
2993,2023-12-18,3215.91,2023-07-25
2994,2021-08-11,4222.46,2023-03-12
2995,2022-05-12,4075.49,2022-05-29
2996,2023-01-02,4755.43,2022-12-06
2997,2022-07-03,2534.52,2021-02-13
2998,2022-01-19,4597.07,2021-06-05
2999,2022-01-10,501.01,2021-10-12
3000,2021-05-09,161.47,2021-06-19
3001,2022-06-29,3576.10,2022-03-06
3002,2021-07-05,4575.87,2022-06-11
3003,2023-02-13,3575.64,2022-10-28
3004,2023-05-21,2870.81,2021-01-22
3005,2021-02-11,1739.69,2022-07-10
3006,2022-12-30,1618.34,2021-04-29
3007,2021-12-08,-300.55,2023-03-24
3008,2021-12-20,-841.27,2021-12-10
3009,2021-07-16,1159.52,2021-03-06
3010,2023-06-10,1211.43,2023-11-23
3011,2022-12-28,4220.37,2021-10-04
3012,2023-12-25,3487.77,2023-02-10
3013,2021-08-08,3523.93,2021-01-02
3014,2021-01-12,-388.12,2023-04-30
3015,2023-06-02,-761.81,2022-10-29
3016,2021-11-30,1687.77,2022-08-22
3017,2023-10-08,3453.23,2022-08-10
3018,2021-05-19,-296.78,2022-07-26
3019,2023-08-05,2581.00,2023-06-10
3020,2022-05-01,4889.25,2023-05-10
3021,2022-10-12,2019.39,2021-06-03
3022,2022-06-05,3822.45,2021-12-06
3023,2023-01-22,4401.82,2022-04-18
3024,2022-12-12,3801.18,2021-05-13
3025,2021-05-25,2774.47,2021-09-28
3026,2022-07-03,-202.21,2023-04-14
3027,2023-05-05,2334.38,2022-12-07
3028,2023-10-01,2573.96,2022-09-03
3029,2021-04-08,4452.03,2023-09-23
3030,2023-02-18,2776.64,2021-05-09
3031,2021-10-19,362.73,2021-10-31
3032,2021-03-23,4511.30,2021-03-17
3033,2022-12-22,3377.67,2023-12-19
3034,2022-12-03,2317.58,2021-09-12
3035,2022-05-19,1864.12,2021-10-09
3036,2021-11-01,3153.66,2021-11-03
3037,2023-11-29,3180.79,2023-12-26
3038,2023-09-25,1191.69,2023-06-22
3039,2021-10-13,1559.24,2021-06-10
3040,2022-11-22,2580.14,2023-10-25
3041,2021-10-10,466.14,2023-03-02
3042,2022-03-04,954.68,2024-01-01
3043,2022-09-02,805.26,2023-11-23
3044,2023-06-06,-114.07,2023-04-15
3045,2022-09-09,4903.67,2022-07-02
3046,2022-06-15,1525.96,2022-08-23
3047,2023-07-24,-53.30,2022-11-17
3048,2023-06-30,2111.72,2023-04-26
3049,2021-01-22,1865.99,2023-08-11
3050,2021-08-19,755.27,2021-08-05
3051,2022-10-02,2813.24,2022-08-27
3052,2023-02-08,4738.16,2022-03-29
3053,2023-01-15,4046.06,2023-05-23
3054,2023-04-12,2810.11,2021-10-23
3055,2023-07-02,4965.52,2021-02-17
3056,2023-08-19,896.89,2023-06-16
3057,2021-02-02,-834.65,2021-11-04
3058,2021-08-10,4315.52,2023-12-09
3059,2021-05-11,2849.29,2022-08-06
3060,2022-03-11,4664.45,2022-08-23
3061,2021-07-01,3433.68,2021-05-09
3062,2023-04-04,3361.69,2021-01-12
3063,2021-08-27,-404.05,2021-03-11
3064,2022-11-22,2420.61,2023-02-27
3065,2023-04-29,1139.18,2021-04-01
3066,2023-06-08,3022.59,2023-01-27
3067,2021-03-10,189.63,2021-01-16
3068,2021-01-04,4368.72,2022-04-29
3069,2023-08-31,-137.52,2022-09-13
3070,2023-04-07,1057.11,2021-06-26
3071,2021-12-14,1769.12,2023-10-03
3072,2022-07-27,2268.50,2022-02-05
3073,2023-12-11,-305.30,2023-05-12
3074,2021-10-17,160.86,2023-06-24
3075,2022-08-31,3388.23,2021-09-12
3076,2023-02-23,1310.46,2021-05-15
3077,2022-09-10,-815.23,2022-04-15
3078,2022-06-07,4000.38,2021-10-01
3079,2022-04-14,4436.61,2021-11-03
3080,2022-02-10,1347.78,2021-02-18
3081,2021-10-29,4778.61,2023-09-14
3082,2023-09-01,1504.72,2022-01-31
3083,2022-08-25,75.50,2022-07-02
3084,2022-01-13,423.04,2022-04-17
3085,2021-01-23,-231.71,2022-12-22
3086,2023-05-24,4241.45,2022-12-03
3087,2022-10-20,3996.46,2023-01-21
3088,2022-09-23,3582.20,2023-06-03
3089,2021-08-27,-255.68,2023-05-12
3090,2021-06-09,4109.92,2022-09-28
3091,2022-09-25,2063.76,2023-01-20
3092,2021-01-21,2374.26,2023-04-18
3093,2023-10-04,4195.52,2021-12-09
3094,2023-02-09,1628.29,2021-08-30
3095,2022-02-17,1879.10,2021-04-21
3096,2022-01-29,104.60,2023-01-11
3097,2022-10-08,755.09,2022-10-18
3098,2022-02-27,2624.52,2021-12-02
3099,2022-05-18,242.83,2022-05-24
3100,2021-06-15,2403.28,2023-06-21
3101,2023-04-20,842.84,2023-10-02
3102,2021-10-07,4639.25,2022-09-04
3103,2022-01-24,-232.18,2022-09-04
3104,2022-09-06,-888.25,2021-11-18
3105,2023-05-05,2499.57,2021-03-22
3106,2023-07-22,-625.16,2023-09-19
3107,2022-05-07,2877.14,2023-01-16
3108,2023-09-04,-238.75,2021-02-25
3109,2023-08-05,2667.09,2021-10-10
3110,2021-10-26,-598.73,2022-12-07
3111,2023-07-14,1429.13,2021-07-09
3112,2022-06-27,164.87,2022-04-26
3113,2022-04-28,-123.47,2023-08-02
3114,2023-06-30,614.84,2022-06-11
3115,2021-01-27,3991.60,2023-06-27
3116,2023-02-21,1121.20,2022-09-09
3117,2021-03-14,2121.76,2022-09-02
3118,2022-01-07,4713.51,2023-03-01
3119,2023-09-15,3336.30,2023-02-27
3120,2021-01-04,1457.27,2023-03-27
3121,2021-05-24,4223.19,2021-12-07
3122,2023-05-27,-320.12,2021-04-17
3123,2021-03-31,354.27,2022-08-27
3124,2022-01-08,1930.38,2021-10-05
3125,2023-12-14,4929.48,2023-02-18
3126,2021-11-30,39.28,2021-11-18
3127,2022-06-08,1919.25,2023-05-10
3128,2022-07-08,3424.13,2023-03-21
3129,2021-03-28,374.70,2021-08-31
3130,2022-09-18,3883.94,2022-02-13
3131,2022-10-26,-530.72,2023-02-23
3132,2023-02-05,1398.39,2021-03-18
3133,2022-06-20,3289.17,2022-02-06
3134,2022-10-08,3803.07,2023-09-20
3135,2023-10-22,3837.40,2022-10-09
3136,2023-09-04,961.23,2022-05-31
3137,2021-07-15,3068.80,2021-10-25
3138,2021-03-18,-570.09,2021-06-07
3139,2021-03-21,4617.94,2022-02-02
3140,2022-05-13,3216.78,2022-01-19
3141,2022-01-02,-97.03,2021-03-01
3142,2023-12-05,1685.03,2023-02-24
3143,2022-11-29,2802.28,2022-10-27
3144,2022-07-01,1471.40,2022-04-17
3145,2021-07-31,267.04,2023-04-01
3146,2022-06-20,3160.33,2022-06-06
3147,2022-06-10,3465.59,2022-09-28
3148,2021-04-30,447.06,2023-01-26
3149,2021-03-25,4050.26,2021-05-26
3150,2023-04-17,-768.46,2021-03-25
3151,2021-03-31,2177.54,2021-01-30
3152,2022-12-17,4033.46,2022-10-13
3153,2022-04-16,2565.27,2021-02-04
3154,2023-05-09,2350.54,2022-02-04
